날짜,지역,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2011-12-11,양천구,32,,0.008,0.039,0.6,0.01
2011-12-11,강서구,40,,0.007,0.042,0.7,0.008
2011-12-11,구로구,38,,0.01,0.034,0.7,0.008
2011-12-11,금천구,30,,0.007,0.042,0.8,0.007
2011-12-11,영등포구,38,,0.007,0.02,0.9,0.009
2011-12-11,동작구,39,,0.011,0.029,0.6,0.006
2011-12-11,관악구,37,,0.008,0.037,0.7,0.008
2011-12-11,서초구,40,,0.01,0.033,0.7,0.007
2011-12-11,강남구,41,,0.004,0.044,0.8,0.005
2011-12-11,송파구,43,,0.006,0.037,0.9,0.007
2011-12-11,강동구,42,,0.006,0.043,0.8,0.006
2011-12-10,종로구,29,,0.009,0.028,0.5,0.005
2011-12-10,중구,29,,0.013,0.031,0.6,0.006
2011-12-10,용산구,27,,0.009,0.032,0.4,0.004
2011-12-10,성동구,28,,0.008,0.026,0.5,0.004
2011-12-10,광진구,37,,0.01,0.03,0.6,0.005
2011-12-10,동대문구,30,,0.009,0.033,0.5,0.005
2011-12-10,중랑구,32,,0.01,0.033,0.7,0.004
2011-12-10,성북구,28,,0.012,0.03,0.6,0.006
2011-12-10,강북구,20,,0.014,0.035,0.5,0.003
2011-12-10,도봉구,27,,0.014,0.024,0.6,0.004
2011-12-10,노원구,31,,0.012,0.029,0.5,0.005
2011-12-10,은평구,29,,0.013,0.025,0.5,0.004
2011-12-10,서대문구,27,,0.01,0.029,0.6,0.006
2011-12-10,마포구,31,,0.008,0.035,0.5,0.005
2011-12-10,양천구,22,,0.012,0.035,0.5,0.008
2011-12-10,강서구,31,,0.013,0.034,0.5,0.006
2011-12-10,구로구,28,,0.011,0.035,0.5,0.006
2011-12-10,금천구,22,,0.008,0.041,0.7,0.005
2011-12-10,영등포구,29,,0.011,0.018,0.7,0.006
2011-12-10,동작구,29,,0.01,0.026,0.5,0.004
2011-12-10,관악구,27,,0.011,0.035,0.6,0.006
2011-12-10,서초구,29,,0.012,0.031,0.6,0.005
2011-12-10,강남구,30,,0.008,0.039,0.6,0.004
2011-12-10,송파구,31,,0.011,0.032,0.6,0.005
2011-12-10,강동구,33,,0.01,0.037,0.6,0.005
2011-12-09,종로구,37,,0.016,0.017,0.4,0.004
2011-12-09,중구,36,,0.02,0.02,0.5,0.006
2011-12-09,용산구,37,,0.013,0.028,0.4,0.004
2011-12-09,성동구,36,,0.014,0.019,0.4,0.004
2011-12-09,광진구,42,,0.014,0.024,0.5,0.004
2011-12-09,동대문구,39,,0.014,0.023,0.4,0.004
2011-12-09,중랑구,44,,0.012,0.027,0.6,0.004
2011-12-09,성북구,35,,0.017,0.02,0.4,0.005
2011-12-09,강북구,29,,0.019,0.025,0.4,0.003
2011-12-09,도봉구,40,,0.02,0.014,0.5,0.003
2011-12-09,노원구,47,,0.017,0.019,0.4,0.004
2011-12-09,은평구,39,,0.02,0.017,0.4,0.005
2011-12-09,서대문구,34,,0.017,0.017,0.5,0.006
2011-12-09,마포구,37,,0.012,0.025,0.5,0.004
2011-12-09,양천구,28,,0.015,0.028,0.4,0.006
2011-12-09,강서구,38,,0.018,0.025,0.4,0.005
2011-12-09,구로구,35,,0.016,0.025,0.5,0.004
2011-12-09,금천구,29,,0.015,0.028,0.6,0.004
2011-12-09,영등포구,37,,0.014,0.015,0.8,0.004
2011-12-09,동작구,33,,0.016,0.023,0.4,0.003
2011-12-09,관악구,35,,0.014,0.026,0.5,0.004
2011-12-09,서초구,39,,0.015,0.025,0.5,0.004
2011-12-09,강남구,36,,0.011,0.032,0.5,0.003
2011-12-09,송파구,37,,0.014,0.027,0.5,0.004
2011-12-09,강동구,40,,0.014,0.03,0.5,0.005
2011-12-08,종로구,63,,0.015,0.018,0.6,0.009
2011-12-08,중구,61,,0.02,0.022,0.5,0.009
2011-12-08,용산구,63,,0.012,0.029,0.6,0.007
2011-12-08,성동구,63,,0.013,0.019,0.6,0.008
2011-12-08,광진구,65,,0.014,0.025,0.7,0.008
2011-12-08,동대문구,64,,0.014,0.024,0.7,0.008
2011-12-08,중랑구,65,,0.013,0.028,0.8,0.008
2011-12-08,성북구,54,,0.018,0.021,0.6,0.009
2011-12-08,강북구,40,,0.018,0.027,0.6,0.009
2011-12-08,도봉구,58,,0.017,0.017,0.7,0.007
2011-12-08,노원구,67,,0.017,0.02,0.6,0.009
2011-12-08,은평구,67,,0.017,0.021,0.6,0.008
2011-12-08,서대문구,61,,0.016,0.019,0.8,0.01
2011-12-08,마포구,65,,0.012,0.025,0.7,0.008
2011-12-08,양천구,43,,0.017,0.024,0.6,0.008
2011-12-08,강서구,59,,0.02,0.021,0.6,0.007
2011-12-08,구로구,58,,0.02,0.022,0.6,0.007
2011-12-08,금천구,43,,0.017,0.024,0.7,0.006
2011-12-08,영등포구,59,,0.015,0.015,0.9,0.009
2011-12-08,동작구,53,,0.018,0.022,0.6,0.008
2011-12-08,관악구,55,,0.017,0.023,0.6,0.008
2011-12-08,서초구,65,,0.016,0.025,0.7,0.008
2011-12-08,강남구,60,,0.011,0.03,0.6,0.007
2011-12-08,송파구,61,,0.014,0.028,0.7,0.008
2011-12-08,강동구,61,,0.015,0.031,0.7,0.01
2011-12-07,종로구,71,,0.007,0.03,0.7,0.013
2011-12-07,중구,69,,0.01,0.035,0.7,0.012
2011-12-07,용산구,70,,0.004,0.043,0.8,0.009
2011-12-07,성동구,69,,0.004,0.032,0.8,0.012
2011-12-07,광진구,77,,0.005,0.039,1,0.012
2011-12-07,동대문구,70,,0.006,0.04,0.8,0.011
2011-12-07,중랑구,71,,0.006,0.039,0.9,0.012
2011-12-07,성북구,58,,0.009,0.034,0.9,0.011
2011-12-07,강북구,45,,0.009,0.041,0.7,0.015
2011-12-07,도봉구,65,,0.011,0.031,0.9,0.012
2011-12-07,노원구,75,,0.007,0.036,0.8,0.013
2011-12-07,은평구,75,,0.009,0.03,0.9,0.01
2011-12-07,서대문구,68,,0.008,0.032,0.8,0.013
2011-12-07,마포구,75,,0.006,0.038,0.8,0.011
2011-12-07,양천구,53,,0.007,0.038,0.7,0.012
2011-12-07,강서구,73,,0.007,0.039,0.7,0.012
2011-12-07,구로구,68,,0.009,0.037,0.8,0.013
2011-12-07,금천구,51,,0.005,0.041,0.9,0.011
2011-12-07,영등포구,71,,0.004,0.023,1.1,0.013
2011-12-07,동작구,65,,0.006,0.035,0.7,0.012
2011-12-07,관악구,65,,0.007,0.039,0.8,0.013
2011-12-07,서초구,76,,0.006,0.039,0.8,0.011
2011-12-07,강남구,77,,0.003,0.048,0.8,0.011
2011-12-07,송파구,67,,0.005,0.043,0.9,0.011
2011-12-07,강동구,68,,0.005,0.048,0.8,0.013
2011-12-06,종로구,41,,0.005,0.036,0.6,0.007
2011-12-06,중구,40,,0.007,0.04,0.7,0.006
2011-12-06,용산구,41,,0.003,0.048,0.7,0.004
2011-12-06,성동구,39,,0.004,0.035,0.6,0.005
2011-12-06,광진구,43,,0.007,0.035,0.7,0.005
2011-12-06,동대문구,47,,0.005,0.049,0.8,0.007
2011-12-06,중랑구,47,,0.005,0.043,0.8,0.006
2011-12-06,성북구,38,,0.007,0.04,0.8,0.007
2011-12-06,강북구,33,,0.007,0.043,0.6,0.009
2011-12-06,도봉구,41,,0.009,0.034,0.7,0.007
2011-12-06,노원구,52,,0.007,0.039,0.6,0.007
2011-12-06,은평구,38,,0.007,0.032,0.8,0.005
2011-12-06,서대문구,39,,0.006,0.039,0.8,0.006
2011-12-06,마포구,47,,0.004,0.049,0.7,0.005
2011-12-06,양천구,36,,0.006,0.045,0.6,0.004
2011-12-06,강서구,52,,0.007,0.044,0.6,0.006
2011-12-06,구로구,41,,0.007,0.047,0.7,0.005
2011-12-06,금천구,33,,0.005,0.051,0.8,0.004
2011-12-06,영등포구,45,,0.002,0.027,1,0.006
2011-12-06,동작구,41,,0.005,0.039,0.7,0.005
2011-12-06,관악구,42,,0.006,0.048,0.7,0.005
2011-12-06,서초구,51,,0.005,0.045,0.7,0.005
2011-12-06,강남구,38,,0.003,0.051,0.6,0.004
2011-12-06,송파구,42,,0.005,0.042,0.7,0.006
2011-12-06,강동구,40,,0.006,0.046,0.6,0.006
2011-12-05,종로구,31,,0.009,0.031,0.5,0.005
2011-12-05,중구,29,,0.011,0.034,0.7,0.006
2011-12-05,용산구,30,,0.008,0.038,0.5,0.004
2011-12-05,성동구,30,,0.007,0.031,0.5,0.004
2011-12-05,광진구,35,,0.01,0.032,0.6,0.005
2011-12-05,동대문구,33,,0.006,0.044,0.6,0.005
2011-12-05,중랑구,33,,0.011,0.033,0.6,0.004
2011-12-05,성북구,29,,0.01,0.036,0.6,0.006
2011-12-05,강북구,22,,0.011,0.04,0.5,0.004
2011-12-05,도봉구,29,,0.012,0.029,0.5,0.004
2011-12-05,노원구,31,,0.01,0.032,0.5,0.005
2011-12-05,은평구,32,,0.01,0.029,0.8,0.004
2011-12-05,서대문구,28,,0.009,0.032,0.7,0.006
2011-12-05,마포구,33,,0.007,0.04,0.6,0.004
2011-12-05,양천구,24,,0.01,0.038,0.4,0.003
2011-12-05,강서구,38,,0.01,0.04,0.5,0.005
2011-12-05,구로구,31,,0.011,0.039,0.5,0.004
2011-12-05,금천구,24,,0.008,0.043,0.7,0.004
2011-12-05,영등포구,33,,0.007,0.023,0.7,0.005
2011-12-05,동작구,30,,0.009,0.014,0.6,0.004
2011-12-05,관악구,31,,0.008,0.042,0.6,0.004
2011-12-05,서초구,35,,0.008,0.038,0.6,0.004
2011-12-05,강남구,33,,0.007,0.047,0.6,0.003
2011-12-05,송파구,36,,0.008,0.037,0.6,0.005
2011-12-05,강동구,33,,0.01,0.043,0.6,0.005
2011-12-04,종로구,31,,0.019,0.016,0.3,0.005
2011-12-04,중구,29,,0.021,0.02,0.4,0.006
2011-12-04,용산구,30,,0.016,0.025,0.4,0.004
2011-12-04,성동구,30,,0.017,0.017,0.4,0.004
2011-12-04,광진구,30,,0.018,0.021,0.5,0.004
2011-12-04,동대문구,33,,0.016,0.022,0.4,0.005
2011-12-04,중랑구,31,,0.017,0.022,0.6,0.005
2011-12-04,성북구,28,,0.021,0.019,0.4,0.006
2011-12-04,강북구,24,,0.022,0.026,0.4,0.004
2011-12-04,도봉구,28,,0.025,0.013,0.5,0.004
2011-12-04,노원구,35,,0.017,0.02,0.4,0.005
2011-12-04,은평구,32,,0.017,0.019,0.7,0.005
2011-12-04,서대문구,28,,0.018,0.019,0.6,0.006
2011-12-04,마포구,31,,0.012,0.025,0.5,0.004
2011-12-04,양천구,24,,0.018,0.025,0.4,0.003
2011-12-04,강서구,32,,0.019,0.025,0.5,0.005
2011-12-04,구로구,31,,0.022,0.023,0.5,0.006
2011-12-04,금천구,25,,0.017,0.026,0.6,0.005
2011-12-04,영등포구,30,,0.017,0.015,0.7,0.004
2011-12-04,동작구,30,,0.02,0.023,0.4,0.004
2011-12-04,관악구,29,,0.02,0.022,0.5,0.005
2011-12-04,서초구,32,,0.016,0.025,0.5,0.004
2011-12-04,강남구,29,,0.016,0.029,0.5,0.003
2011-12-04,송파구,27,,0.019,0.018,0.6,0.004
2011-12-04,강동구,26,,0.019,0.028,0.5,0.005
2011-12-03,종로구,11,,0.014,0.018,0.3,0.004
2011-12-03,중구,10,,0.015,0.022,0.3,0.004
2011-12-03,용산구,11,,0.014,0.025,0.3,0.003
2011-12-03,성동구,11,,0.013,0.017,0.3,0.002
2011-12-03,광진구,13,,0.015,0.02,0.4,0.003
2011-12-03,동대문구,12,,0.01,0.028,0.4,0.003
2011-12-03,중랑구,12,,0.011,0.024,0.5,0.003
2011-12-03,성북구,10,,0.015,0.02,0.4,0.003
2011-12-03,강북구,11,,0.014,0.028,0.4,0.002
2011-12-03,도봉구,11,,0.018,0.016,0.4,0.001
2011-12-03,노원구,15,,0.015,0.018,0.3,0.003
2011-12-03,은평구,12,,0.016,0.017,0.6,0.002
2011-12-03,서대문구,10,,0.017,0.016,0.5,0.004
2011-12-03,마포구,14,,0.01,0.025,0.4,0.002
2011-12-03,양천구,12,,0.011,0.028,0.3,0.002
2011-12-03,강서구,14,,0.014,0.026,0.3,0.004
2011-12-03,구로구,13,,0.015,0.026,0.4,0.002
2011-12-03,금천구,11,,0.013,0.026,0.5,0.002
2011-12-03,영등포구,14,,0.012,0.016,0.7,0.002
2011-12-03,동작구,15,,0.014,0.024,0.4,0.001
2011-12-03,관악구,13,,0.013,0.027,0.4,0.002
2011-12-03,서초구,14,,0.012,0.026,0.4,0.002
2011-12-03,강남구,13,,0.011,0.03,0.4,0.001
2011-12-03,송파구,13,,0.015,0.02,0.5,0.003
2011-12-03,강동구,12,,0.016,0.026,0.4,0.004
2011-12-02,종로구,12,,0.012,0.023,0.3,0.004
2011-12-02,중구,14,,0.012,0.03,0.4,0.004
2011-12-02,용산구,12,,0.016,0.023,0.3,0.003
2011-12-02,성동구,15,,0.015,0.017,0.3,0.002
2011-12-02,광진구,12,,0.02,0.017,0.4,0.003
2011-12-02,동대문구,15,,0.008,0.034,0.5,0.003
2011-12-02,중랑구,12,,0.015,0.021,0.4,0.003
2011-12-02,성북구,12,,0.01,0.028,0.4,0.003
2011-12-02,강북구,9,,0.012,0.034,0.3,0.002
2011-12-02,도봉구,10,,0.017,0.019,0.4,0.002
2011-12-02,노원구,14,,0.015,0.021,0.3,0.003
2011-12-02,은평구,9,,0.021,0.014,0.5,0.002
2011-12-02,서대문구,10,,0.021,0.014,0.4,0.004
2011-12-02,마포구,11,,0.01,0.026,0.4,0.002
2011-12-02,양천구,9,,0.011,0.031,0.3,0.002
2011-12-02,강서구,17,,0.01,0.036,0.3,0.004
2011-12-02,구로구,14,,0.011,0.033,0.4,0.002
2011-12-02,금천구,10,,0.012,0.028,0.5,0.002
2011-12-02,영등포구,11,,0.012,0.017,0.6,0.002
2011-12-02,동작구,13,,0.011,0.03,0.4,0.001
2011-12-02,관악구,13,,0.009,0.034,0.4,0.002
2011-12-02,서초구,12,,0.013,0.026,0.4,0.002
2011-12-02,강남구,13,,0.009,0.035,0.4,0.001
2011-12-02,송파구,10,,0.017,0.019,0.4,0.004
2011-12-02,강동구,10,,0.019,0.025,0.3,0.004
2011-12-01,종로구,9,,0.015,0.019,0.3,0.004
2011-12-01,중구,10,,0.013,0.027,0.4,0.004
2011-12-01,용산구,8,,0.023,0.013,0.2,0.003
2011-12-01,성동구,7,,0.02,0.011,0.3,0.002
2011-12-01,광진구,9,,0.024,0.013,0.3,0.003
2011-12-01,동대문구,10,,0.012,0.025,0.4,0.003
2011-12-01,중랑구,8,,0.022,0.013,0.3,0.003
2011-12-01,성북구,9,,0.015,0.022,0.4,0.004
2011-12-01,강북구,8,,0.019,0.024,0.3,0.003
2011-12-01,도봉구,7,,0.021,0.013,0.3,0.003
2011-12-01,노원구,11,,0.018,0.014,0.2,0.003
2011-12-01,은평구,8,,0.019,0.015,0.5,0.003
2011-12-01,서대문구,7,,0.021,0.011,0.4,0.004
2011-12-01,마포구,8,,0.013,0.02,0.3,0.002
2011-12-01,양천구,7,,0.014,0.025,0.3,0.002
2011-12-01,강서구,15,,0.011,0.032,0.4,0.004
2011-12-01,구로구,10,,0.017,0.024,0.4,0.002
2011-12-01,금천구,7,,0.02,0.019,0.4,0.002
2011-12-01,영등포구,8,,0.018,0.022,0.5,0.002
2011-12-01,동작구,10,,0.019,0.017,0.3,0.001
2011-12-01,관악구,10,,0.015,0.024,0.4,0.002
2011-12-01,서초구,9,,0.018,0.019,0.4,0.002
2011-12-01,강남구,11,,0.016,0.024,0.4,0.001
2011-12-01,송파구,7,,0.023,0.012,0.3,0.002
2011-12-01,강동구,7,,0.027,0.015,0.3,0.004
2011-11-30,종로구,4,,0.013,0.02,0.3,0.004
2011-11-30,중구,7,,0.011,0.028,0.4,0.004
2011-11-30,용산구,5,,0.02,0.015,0.2,0.003
2011-11-30,성동구,4,,0.018,0.012,0.3,0.002
2011-11-30,광진구,4,,0.023,0.013,0.4,0.002
2011-11-30,동대문구,5,,0.009,0.028,0.5,0.003
2011-11-30,중랑구,4,,0.018,0.016,0.4,0.003
2011-11-30,성북구,5,,0.01,0.024,0.4,0.003
2011-11-30,강북구,6,,0.013,0.029,0.4,0.003
2011-11-30,도봉구,5,,0.017,0.016,0.4,0.002
2011-11-30,노원구,9,,0.014,0.018,0.3,0.003
2011-11-30,은평구,4,,0.019,0.015,0.5,0.003
2011-11-30,서대문구,3,,0.023,0.01,0.4,0.004
2011-11-30,마포구,4,,0.011,0.022,0.4,0.002
2011-11-30,양천구,7,,0.011,0.025,0.3,0.002
2011-11-30,강서구,7,,0.011,0.029,0.3,0.004
2011-11-30,구로구,5,,0.016,0.021,0.4,0.002
2011-11-30,금천구,4,,0.019,0.019,0.5,0.002
2011-11-30,영등포구,5,,0.013,0.032,0.6,0.002
2011-11-30,동작구,9,,0.018,0.02,0.3,0.001
2011-11-30,관악구,4,,0.015,0.021,0.4,0.002
2011-11-30,서초구,4,,0.017,0.019,0.4,0.002
2011-11-30,강남구,4,,0.016,0.021,0.3,0.001
2011-11-30,송파구,3,,0.022,0.013,0.3,0.003
2011-11-30,강동구,3,,0.027,0.013,0.3,0.004
2011-11-29,종로구,43,,0.003,0.029,0.8,0.01
2011-11-29,중구,43,,0.003,0.034,1,0.005
2011-11-29,용산구,47,,0.004,0.035,1,0.004
2011-11-29,성동구,48,,0.004,0.026,0.9,0.004
2011-11-29,광진구,43,,0.006,0.026,0.9,0.004
2011-11-29,동대문구,47,,0.001,0.044,1.1,0.006
2011-11-29,중랑구,38,,0.004,0.032,1,0.004
2011-11-29,성북구,38,,0.003,0.031,0.9,0.005
2011-11-29,강북구,44,,0.002,0.037,0.7,0.005
2011-11-29,도봉구,40,,0.004,0.029,0.8,0.004
2011-11-29,노원구,48,,0.003,0.029,0.7,0.005
2011-11-29,은평구,45,,0.003,0.024,1,0.003
2011-11-29,서대문구,46,,0.003,0.031,0.8,0.004
2011-11-29,마포구,61,,0.004,0.035,0.9,0.003
2011-11-29,양천구,52,,0.002,0.031,0.7,0.003
2011-11-29,강서구,59,,0.002,0.033,0.7,0.005
2011-11-29,구로구,62,,0.003,0.036,0.9,0.003
2011-11-29,금천구,45,,0.002,0.038,1,0.005
2011-11-29,영등포구,60,,0.002,0.042,1,0.003
2011-11-29,동작구,51,,0.004,0.041,0.9,0.006
2011-11-29,관악구,57,,0.003,0.036,1,0.003
2011-11-29,서초구,43,,0.005,0.031,0.9,0.003
2011-11-29,강남구,42,,0.003,0.045,1.1,0.005
2011-11-29,송파구,37,,0.005,0.029,1.1,0.005
2011-11-29,강동구,37,,0.007,0.036,0.8,0.006
2011-11-28,종로구,47,,0.004,0.041,0.8,0.009
2011-11-28,중구,43,,0.005,0.045,0.8,0.006
2011-11-28,용산구,47,,0.004,0.048,0.7,0.004
2011-11-28,성동구,51,,0.002,0.042,0.8,0.005
2011-11-28,광진구,53,,0.004,0.039,0.9,0.004
2011-11-28,동대문구,54,,0.001,0.066,1.2,0.007
2011-11-28,중랑구,47,,0.005,0.045,1,0.005
2011-11-28,성북구,46,,0.004,0.051,1.3,0.006
2011-11-28,강북구,41,,0.003,0.059,1,0.005
2011-11-28,도봉구,44,,0.004,0.048,1.1,0.005
2011-11-28,노원구,51,,0.001,0.048,1,0.005
2011-11-28,은평구,41,,0.006,0.035,0.9,0.004
2011-11-28,서대문구,42,,0.007,0.045,0.8,0.006
2011-11-28,마포구,49,,0.005,0.05,0.7,0.005
2011-11-28,양천구,43,,0.007,0.044,0.6,0.005
2011-11-28,강서구,47,,0.006,0.046,0.5,0.007
2011-11-28,구로구,49,,0.007,0.046,0.7,0.006
2011-11-28,금천구,36,,0.012,0.04,0.7,0.004
2011-11-28,영등포구,50,,0.005,0.059,1,0.006
2011-11-28,동작구,48,,0.008,0.049,0.7,0.006
2011-11-28,관악구,48,,0.008,0.047,0.7,0.006
2011-11-28,서초구,55,,0.009,0.044,0.8,0.005
2011-11-28,강남구,50,,0.002,0.058,0.9,0.007
2011-11-28,송파구,52,,0.004,0.047,1,0.005
2011-11-28,강동구,51,,0.002,0.063,1,0.007
2011-11-27,종로구,46,,0.007,0.037,0.6,0.009
2011-11-27,중구,44,,0.006,0.047,0.5,0.007
2011-11-27,용산구,41,,0.01,0.041,0.5,0.004
2011-11-27,성동구,46,,0.003,0.038,0.6,0.005
2011-11-27,광진구,47,,0.004,0.037,0.8,0.005
2011-11-27,동대문구,52,,0.004,0.058,1,0.006
2011-11-27,중랑구,44,,0.008,0.042,0.8,0.005
2011-11-27,성북구,48,,0.003,0.058,1.3,0.008
2011-11-27,강북구,40,,0.006,0.06,0.9,0.006
2011-11-27,도봉구,43,,0.008,0.045,1,0.005
2011-11-27,노원구,53,,0.002,0.055,1,0.006
2011-11-27,은평구,39,,0.014,0.031,0.7,0.005
2011-11-27,서대문구,40,,0.015,0.033,0.6,0.007
2011-11-27,마포구,43,,0.011,0.037,0.5,0.006
2011-11-27,양천구,34,,0.019,0.027,0.4,0.005
2011-11-27,강서구,40,,0.016,0.034,0.4,0.006
2011-11-27,구로구,39,,0.014,0.035,0.5,0.005
2011-11-27,금천구,31,,0.018,0.031,0.6,0.004
2011-11-27,영등포구,41,,0.015,0.045,0.9,0.006
2011-11-27,동작구,38,,0.028,0.025,0.4,0.003
2011-11-27,관악구,42,,0.017,0.033,0.6,0.005
2011-11-27,서초구,43,,0.018,0.029,0.5,0.005
2011-11-27,강남구,45,,0.003,0.053,0.9,0.005
2011-11-27,송파구,47,,0.008,0.039,0.9,0.005
2011-11-27,강동구,42,,0.005,0.064,1.2,0.007
2011-11-26,종로구,61,,0.002,0.045,0.9,0.009
2011-11-26,중구,64,,0.004,0.054,1,0.007
2011-11-26,용산구,61,,0.001,0.055,0.9,0.005
2011-11-26,성동구,62,,0.001,0.042,0.9,0.007
2011-11-26,광진구,59,,0.004,0.037,0.9,0.006
2011-11-26,동대문구,67,,0,0.058,1.1,0.006
2011-11-26,중랑구,58,,0.002,0.048,0.9,0.006
2011-11-26,성북구,56,,0.002,0.05,1.1,0.007
2011-11-26,강북구,41,,0.002,0.058,0.9,0.006
2011-11-26,도봉구,58,,0.002,0.048,1,0.006
2011-11-26,노원구,62,,0.002,0.048,0.8,0.006
2011-11-26,은평구,46,,0.003,0.042,0.7,0.006
2011-11-26,서대문구,48,,0.001,0.048,0.8,0.008
2011-11-26,마포구,63,,0.002,0.06,1,0.006
2011-11-26,양천구,47,,0.002,0.056,0.8,0.006
2011-11-26,강서구,61,,0.001,0.062,0.9,0.006
2011-11-26,구로구,54,,0.002,0.055,0.8,0.006
2011-11-26,금천구,34,,0.008,0.048,0.8,0.005
2011-11-26,영등포구,57,,0.001,0.063,1,0.007
2011-11-26,동작구,54,,0.004,0.056,0.8,0.006
2011-11-26,관악구,53,,0.004,0.053,0.9,0.006
2011-11-26,서초구,65,,0.003,0.052,1,0.006
2011-11-26,강남구,60,,0.001,0.059,0.9,0.005
2011-11-26,송파구,53,,0.003,0.046,0.9,0.006
2011-11-26,강동구,53,,0.004,0.052,0.8,0.007
2011-11-25,종로구,38,,0.008,0.036,0.6,0.008
2011-11-25,중구,37,,0.012,0.038,0.7,0.007
2011-11-25,용산구,37,,0.008,0.042,0.5,0.005
2011-11-25,성동구,37,,0.007,0.034,0.6,0.006
2011-11-25,광진구,41,,0.009,0.032,0.7,0.005
2011-11-25,동대문구,41,,0.006,0.045,0.7,0.006
2011-11-25,중랑구,37,,0.01,0.038,0.8,0.006
2011-11-25,성북구,35,,0.008,0.041,0.9,0.007
2011-11-25,강북구,27,,0.01,0.047,0.6,0.006
2011-11-25,도봉구,36,,0.012,0.033,0.7,0.007
2011-11-25,노원구,37,,0.012,0.033,0.6,0.006
2011-11-25,은평구,34,,0.015,0.026,0.7,0.006
2011-11-25,서대문구,32,,0.013,0.031,0.8,0.008
2011-11-25,마포구,39,,0.008,0.04,0.7,0.006
2011-11-25,양천구,30,,0.013,0.04,0.6,0.006
2011-11-25,강서구,42,,0.014,0.041,0.6,0.006
2011-11-25,구로구,42,,0.012,0.043,0.7,0.007
2011-11-25,금천구,28,,0.011,0.044,0.8,0.005
2011-11-25,영등포구,39,,0.01,0.05,0.8,0.008
2011-11-25,동작구,37,,0.012,0.043,0.7,0.006
2011-11-25,관악구,39,,0.011,0.043,0.8,0.007
2011-11-25,서초구,43,,0.008,0.043,0.7,0.007
2011-11-25,강남구,40,,0.005,0.053,0.7,0.005
2011-11-25,송파구,42,,0.011,0.038,0.8,0.007
2011-11-25,강동구,36,,0.011,0.045,0.6,0.007
2011-11-24,종로구,20,,0.018,0.019,0.3,0.004
2011-11-24,중구,20,,0.019,0.021,0.5,0.005
2011-11-24,용산구,21,,0.017,0.025,0.2,0.003
2011-11-24,성동구,21,,0.015,0.019,0.3,0.003
2011-11-24,광진구,22,,0.016,0.019,0.4,0.003
2011-11-24,동대문구,21,,0.016,0.023,0.4,0.002
2011-11-24,중랑구,21,,0.017,0.021,0.4,0.003
2011-11-24,성북구,17,,0.02,0.02,0.4,0.005
2011-11-24,강북구,14,,0.024,0.023,0.3,0.002
2011-11-24,도봉구,18,,0.022,0.014,0.3,0.003
2011-11-24,노원구,21,,0.019,0.016,0.3,0.003
2011-11-24,은평구,22,,0.019,0.018,0.5,0.004
2011-11-24,서대문구,20,,0.019,0.018,0.5,0.005
2011-11-24,마포구,23,,0.012,0.024,0.4,0.003
2011-11-24,양천구,17,,0.019,0.025,0.3,0.003
2011-11-24,강서구,23,,0.022,0.023,0.3,0.005
2011-11-24,구로구,21,,0.02,0.023,0.4,0.004
2011-11-24,금천구,14,,0.018,0.026,0.5,0.003
2011-11-24,영등포구,22,,0.017,0.033,0.6,0.004
2011-11-24,동작구,20,,0.021,0.021,0.3,0.002
2011-11-24,관악구,22,,0.018,0.023,0.4,0.004
2011-11-24,서초구,23,,0.016,0.025,0.4,0.003
2011-11-24,강남구,21,,0.015,0.03,0.4,0.002
2011-11-24,송파구,19,,0.02,0.019,0.4,0.003
2011-11-24,강동구,20,,0.02,0.027,0.4,0.004
2011-11-23,종로구,29,,0.012,0.022,0.5,0.006
2011-11-23,중구,29,,0.013,0.026,0.2,0.006
2011-11-23,용산구,30,,0.012,0.028,0.4,0.004
2011-11-23,성동구,30,,0.012,0.02,0.4,0.005
2011-11-23,광진구,31,,0.012,0.021,0.5,0.002
2011-11-23,동대문구,30,,0.013,0.026,0.5,0.003
2011-11-23,중랑구,29,,0.013,0.023,0.6,0.005
2011-11-23,성북구,26,,0.014,0.023,0.5,0.005
2011-11-23,강북구,23,,0.016,0.028,0.4,0.004
2011-11-23,도봉구,27,,0.017,0.019,0.5,0.003
2011-11-23,노원구,34,,0.014,0.021,0.4,0.004
2011-11-23,은평구,25,,0.014,0.021,0.6,0.004
2011-11-23,서대문구,26,,0.015,0.02,0.6,0.006
2011-11-23,마포구,30,,0.01,0.027,0.5,0.005
2011-11-23,양천구,25,,0.015,0.024,0.4,0.004
2011-11-23,강서구,29,,0.017,0.025,0.4,0.007
2011-11-23,구로구,31,,0.016,0.024,0.5,0.006
2011-11-23,금천구,22,,0.016,0.025,0.5,0.004
2011-11-23,영등포구,28,,0.015,0.032,0.7,0.006
2011-11-23,동작구,31,,0.018,0.022,0.4,0.004
2011-11-23,관악구,32,,0.016,0.024,0.5,0.006
2011-11-23,서초구,32,,0.014,0.024,0.5,0.005
2011-11-23,강남구,29,,0.011,0.03,0.5,0.004
2011-11-23,송파구,28,,0.016,0.02,0.5,0.006
2011-11-23,강동구,28,,0.016,0.028,0.5,0.006
2011-11-22,종로구,38,,0.002,0.039,0.6,0.007
2011-11-22,중구,38,,0.004,0.046,0.3,0.007
2011-11-22,용산구,34,,0.003,0.043,0.4,0.004
