날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2015-11-12,광진구,13,8,0.016,0.023,0.4,0.004
2015-11-12,동대문구,17,10,0.011,0.038,0.6,0.005
2015-11-12,중랑구,14,9,0.014,0.028,0.4,0.005
2015-11-12,성북구,18,12,0.008,0.042,0.7,0.005
2015-11-12,강북구,18,11,0.011,0.036,0.7,0.003
2015-11-12,도봉구,15,9,0.013,0.036,0.6,0.003
2015-11-12,노원구,20,13,0.01,0.034,0.6,0.006
2015-11-12,은평구,14,9,0.017,0.021,0.5,0.005
2015-11-12,서대문구,11,8,0.016,0.035,0.5,0.003
2015-11-12,마포구,15,13,0.015,0.034,0.5,0.004
2015-11-12,양천구,14,10,0.014,0.034,0.5,0.003
2015-11-12,강서구,18,11,0.01,0.032,0.3,0.005
2015-11-12,구로구,16,8,0.01,0.027,0.5,0.006
2015-11-12,금천구,16,12,0.019,0.026,0.5,0.003
2015-11-12,영등포구,16,9,0.012,0.025,0.5,0.004
2015-11-12,동작구,26,16,0.01,0.039,0.5,0.003
2015-11-12,관악구,23,13,0.009,0.038,0.7,0.003
2015-11-12,서초구,14,9,0.014,0.025,0.4,0.004
2015-11-12,강남구,14,8,0.014,0.031,0.4,0.004
2015-11-12,송파구,18,10,0.012,0.03,0.5,0.004
2015-11-12,강동구,16,9,0.013,0.026,0.5,0.004
2015-11-11,종로구,40,24,0.004,0.042,0.7,0.004
2015-11-11,중구,38,21,0.005,0.053,0.8,0.004
2015-11-11,용산구,33,25,0.005,0.039,0.5,0.004
2015-11-11,성동구,38,19,0.005,0.034,0.7,0.002
2015-11-11,광진구,30,17,0.008,0.034,0.6,0.004
2015-11-11,동대문구,40,25,0.006,0.046,0.8,0.006
2015-11-11,중랑구,35,20,0.008,0.037,0.6,0.005
2015-11-11,성북구,35,23,0.006,0.046,0.9,0.005
2015-11-11,강북구,36,26,0.007,0.04,0.8,0.004
2015-11-11,도봉구,32,19,0.007,0.043,0.6,0.005
2015-11-11,노원구,34,23,0.008,0.038,0.7,0.006
2015-11-11,은평구,43,19,0.003,0.033,0.7,0.005
2015-11-11,서대문구,31,22,0.004,0.055,0.6,0.004
2015-11-11,마포구,40,32,0.005,0.052,0.8,0.004
2015-11-11,양천구,55,38,0.004,0.053,0.9,0.004
2015-11-11,강서구,66,32,0.001,0.044,0.6,0.005
2015-11-11,구로구,50,29,0.003,0.039,0.8,0.007
2015-11-11,금천구,52,40,0.005,0.054,0.9,0.004
2015-11-11,영등포구,47,30,0.005,0.034,0.8,0.004
2015-11-11,동작구,56,34,0.004,0.052,0.8,0.003
2015-11-11,관악구,55,34,0.003,0.053,1.2,0.003
2015-11-11,서초구,50,27,0.005,0.038,0.8,0.005
2015-11-11,강남구,38,22,0.005,0.042,0.6,0.004
2015-11-11,송파구,43,21,0.006,0.037,0.8,0.004
2015-11-11,강동구,41,21,0.006,0.037,0.7,0.004
2015-11-10,종로구,46,30,0.008,0.031,0.6,0.003
2015-11-10,중구,43,26,0.011,0.037,0.6,0.004
2015-11-10,용산구,42,34,0.006,0.035,0.5,0.004
2015-11-10,성동구,45,25,0.005,0.033,0.6,0.002
2015-11-10,광진구,40,27,0.006,0.035,0.6,0.004
2015-11-10,동대문구,43,29,0.007,0.037,0.7,0.005
2015-11-10,중랑구,39,24,0.006,0.036,0.6,0.005
2015-11-10,성북구,34,24,0.008,0.037,0.8,0.004
2015-11-10,강북구,33,23,0.009,0.032,0.7,0.003
2015-11-10,도봉구,33,20,0.011,0.028,0.6,0.005
2015-11-10,노원구,29,20,0.012,0.027,0.7,0.006
2015-11-10,은평구,46,25,0.004,0.025,0.7,0.005
2015-11-10,서대문구,42,31,0.007,0.041,0.7,0.003
2015-11-10,마포구,48,38,0.009,0.038,0.7,0.004
2015-11-10,양천구,58,46,0.008,0.04,0.7,0.003
2015-11-10,강서구,62,37,0.008,0.031,0.7,0.005
2015-11-10,구로구,59,37,0.007,0.031,0.7,0.007
2015-11-10,금천구,54,44,0.009,0.038,0.7,0.003
2015-11-10,영등포구,56,35,0.008,0.028,0.6,0.004
2015-11-10,동작구,59,38,0.008,0.037,0.6,0.003
2015-11-10,관악구,61,41,0.006,0.04,0.9,0.003
2015-11-10,서초구,56,34,0.006,0.031,0.6,0.004
2015-11-10,강남구,47,30,0.007,0.038,0.6,0.004
2015-11-10,송파구,43,26,0.006,0.034,0.7,0.003
2015-11-10,강동구,44,25,0.005,0.036,0.7,0.004
2015-11-09,종로구,13,9,0.013,0.022,0.4,0.004
2015-11-09,중구,12,6,0.014,0.024,0.6,0.004
2015-11-09,용산구,12,10,0.012,0.028,0.3,0.004
2015-11-09,성동구,12,7,0.011,0.027,0.4,0.002
2015-11-09,광진구,10,8,0.014,0.023,0.4,0.003
2015-11-09,동대문구,11,7,0.012,0.026,0.5,0.004
2015-11-09,중랑구,12,7,0.009,0.03,0.4,0.004
2015-11-09,성북구,9,6,0.014,0.026,0.5,0.004
2015-11-09,강북구,8,5,0.015,0.025,0.4,0.002
2015-11-09,도봉구,9,6,0.02,0.018,0.4,0.003
2015-11-09,노원구,9,9,0.017,0.018,0.4,0.005
2015-11-09,은평구,13,8,0.007,0.023,0.5,0.005
2015-11-09,서대문구,12,9,0.014,0.027,0.6,0.003
2015-11-09,마포구,14,12,0.014,0.027,0.4,0.003
2015-11-09,양천구,13,10,0.014,0.027,0.5,0.002
2015-11-09,강서구,18,10,0.015,0.021,0.4,0.004
2015-11-09,구로구,13,9,0.012,0.021,0.4,0.006
2015-11-09,금천구,11,9,0.013,0.028,0.4,0.003
2015-11-09,영등포구,15,10,0.01,0.023,0.4,0.004
2015-11-09,동작구,21,12,0.014,0.025,0.3,0.002
2015-11-09,관악구,20,12,0.011,0.028,0.5,0.002
2015-11-09,서초구,14,8,0.013,0.02,0.3,0.004
2015-11-09,강남구,12,8,0.012,0.028,0.4,0.004
2015-11-09,송파구,10,6,0.013,0.025,0.4,0.003
2015-11-09,강동구,11,7,0.01,0.027,0.4,0.003
2015-11-08,종로구,4,3,0.022,0.017,0.4,0.003
2015-11-08,중구,5,3,0.017,0.023,0.7,0.005
2015-11-08,용산구,4,5,0.028,0.012,0.2,0.004
2015-11-08,성동구,4,2,0.028,0.012,0.3,0.001
2015-11-08,광진구,5,3,0.025,0.013,0.2,0.003
2015-11-08,동대문구,5,3,0.019,0.021,0.4,0.004
2015-11-08,중랑구,3,2,0.025,0.013,0.3,0.004
2015-11-08,성북구,6,6,0.017,0.026,0.5,0.004
2015-11-08,강북구,3,2,0.02,0.025,0.4,0.002
2015-11-08,도봉구,3,2,0.025,0.017,0.3,0.003
2015-11-08,노원구,4,5,0.027,0.011,0.3,0.005
2015-11-08,은평구,4,2,0.028,0.01,0.3,0.005
2015-11-08,서대문구,3,3,0.024,0.017,0.5,0.003
2015-11-08,마포구,7,5,0.025,0.016,0.3,0.003
2015-11-08,양천구,3,2,0.025,0.02,0.3,0.002
2015-11-08,강서구,5,3,0.022,0.017,0.4,0.004
2015-11-08,구로구,4,3,0.022,0.014,0.3,0.006
2015-11-08,금천구,4,3,0.026,0.015,0.3,0.002
2015-11-08,영등포구,4,3,0.021,0.015,0.3,0.004
2015-11-08,동작구,12,8,0.019,0.024,0.3,0.002
2015-11-08,관악구,10,6,0.018,0.022,0.4,0.002
2015-11-08,서초구,4,3,0.023,0.013,0.3,0.004
2015-11-08,강남구,4,5,0.022,0.02,0.3,0.004
2015-11-08,송파구,4,2,0.023,0.015,0.4,0.004
2015-11-08,강동구,3,2,0.021,0.013,0.3,0.003
2015-11-07,종로구,10,7,0.021,0.02,0.4,0.003
2015-11-07,중구,11,7,0.014,0.028,0.8,0.005
2015-11-07,용산구,9,8,0.027,0.015,0.2,0.004
2015-11-07,성동구,9,7,0.026,0.003,0.3,0.001
2015-11-07,광진구,8,6,0.023,0.017,0.3,0.003
2015-11-07,동대문구,10,7,0.016,0.027,0.5,0.004
2015-11-07,중랑구,8,6,0.027,0.012,0.3,0.004
2015-11-07,성북구,12,8,0.018,0.028,0.6,0.004
2015-11-07,강북구,9,7,0.02,0.028,0.4,0.002
2015-11-07,도봉구,9,6,0.022,0.023,0.4,0.003
2015-11-07,노원구,9,7,0.03,0.012,0.4,0.005
2015-11-07,은평구,10,7,0.029,0.012,0.4,0.005
2015-11-07,서대문구,8,7,0.023,0.021,0.5,0.003
2015-11-07,마포구,12,9,0.023,0.021,0.4,0.003
2015-11-07,양천구,9,10,0.024,0.022,0.4,0.002
2015-11-07,강서구,10,7,0.021,0.019,0.4,0.004
2015-11-07,구로구,9,7,0.02,0.017,0.4,0.005
2015-11-07,금천구,10,9,0.03,0.014,0.3,0.002
2015-11-07,영등포구,10,7,0.02,0.016,0.3,0.004
2015-11-07,동작구,14,11,0.016,0.03,0.4,0.003
2015-11-07,관악구,17,11,0.014,0.029,0.5,0.002
2015-11-07,서초구,10,7,0.018,0.02,0.3,0.004
2015-11-07,강남구,12,10,0.018,0.025,0.4,0.004
2015-11-07,송파구,9,6,0.023,0.019,0.4,0.005
2015-11-07,강동구,10,7,0.019,0.017,0.3,0.003
2015-11-06,종로구,51,31,0.019,0.032,0.5,0.004
2015-11-06,중구,47,30,0.015,0.036,0.9,0.006
2015-11-06,용산구,43,35,0.023,0.026,0.3,0.004
2015-11-06,성동구,51,30,0.025,0.011,0.4,0.002
2015-11-06,광진구,43,28,0.025,0.026,0.4,0.004
2015-11-06,동대문구,52,33,0.015,0.042,0.6,0.006
2015-11-06,중랑구,44,28,0.027,0.022,0.4,0.004
2015-11-06,성북구,49,32,0.018,0.04,0.7,0.005
2015-11-06,강북구,44,34,0.022,0.034,0.6,0.003
2015-11-06,도봉구,43,28,0.026,0.029,0.6,0.004
2015-11-06,노원구,43,30,0.023,0.027,0.5,0.006
2015-11-06,은평구,49,29,0.025,0.023,0.6,0.005
2015-11-06,서대문구,42,30,0.027,0.032,0.6,0.003
2015-11-06,마포구,48,38,0.023,0.035,0.5,0.004
2015-11-06,양천구,52,39,0.023,0.037,0.6,0.003
2015-11-06,강서구,62,37,0.017,0.033,0.6,0.005
2015-11-06,구로구,56,31,0.017,0.03,0.6,0.006
2015-11-06,금천구,45,36,0.029,0.029,0.5,0.003
2015-11-06,영등포구,51,31,0.019,0.026,0.5,0.005
2015-11-06,동작구,48,31,0.017,0.044,0.6,0.003
2015-11-06,관악구,53,37,0.013,0.046,0.7,0.003
2015-11-06,서초구,50,32,0.017,0.031,0.5,0.005
2015-11-06,강남구,47,29,0.016,0.039,0.5,0.005
2015-11-06,송파구,49,31,0.023,0.028,0.6,0.004
2015-11-06,강동구,49,31,0.019,0.025,0.5,0.006
2015-11-05,종로구,82,53,0.015,0.058,0.9,0.004
2015-11-05,중구,71,41,0.015,0.056,1.3,0.008
2015-11-05,용산구,76,58,0.011,0.063,0.7,0.005
2015-11-05,성동구,81,42,0.01,0.042,0.8,0.006
2015-11-05,광진구,72,40,0.011,0.061,0.9,0.005
2015-11-05,동대문구,91,57,0.014,0.069,1,0.008
2015-11-05,중랑구,81,48,0.011,0.062,0.8,0.006
2015-11-05,성북구,75,49,0.009,0.074,1.1,0.007
2015-11-05,강북구,82,62,0.012,0.064,0.9,0.006
2015-11-05,도봉구,79,46,0.016,0.062,0.9,0.006
2015-11-05,노원구,84,57,0.014,0.056,0.9,0.008
2015-11-05,은평구,77,40,0.011,0.048,0.8,0.006
2015-11-05,서대문구,67,47,0.012,0.087,0.8,0.005
2015-11-05,마포구,83,63,0.012,0.075,0.9,0.006
2015-11-05,양천구,96,70,0.015,0.073,1,0.006
2015-11-05,강서구,97,65,0.012,0.057,0.8,0.007
2015-11-05,구로구,83,53,0.012,0.056,1,0.009
2015-11-05,금천구,77,61,0.009,0.073,0.9,0.006
2015-11-05,영등포구,84,55,0.008,0.053,1,0.006
2015-11-05,동작구,85,48,0.014,0.072,0.8,0.005
2015-11-05,관악구,89,58,0.011,0.074,1.2,0.005
2015-11-05,서초구,85,50,0.01,0.057,0.9,0.006
2015-11-05,강남구,74,49,0.011,0.064,0.8,0.006
2015-11-05,송파구,74,45,0.01,0.063,1,0.006
2015-11-05,강동구,84,48,0.003,0.064,0.9,0.006
2015-11-04,종로구,89,57,0.01,0.066,0.9,0.003
2015-11-04,중구,79,46,0.009,0.062,1.3,0.01
2015-11-04,용산구,80,60,0.008,0.067,0.7,0.007
2015-11-04,성동구,85,44,0.005,0.05,0.8,0.008
2015-11-04,광진구,71,44,0.008,0.063,0.8,0.006
2015-11-04,동대문구,96,61,0.008,0.076,1,0.01
2015-11-04,중랑구,85,49,0.007,0.067,0.8,0.007
2015-11-04,성북구,75,45,0.007,0.077,1,0.009
2015-11-04,강북구,85,65,0.008,0.071,1,0.007
2015-11-04,도봉구,82,46,0.009,0.07,1,0.007
2015-11-04,노원구,86,57,0.009,0.067,1,0.009
2015-11-04,은평구,92,44,0.008,0.055,0.8,0.007
2015-11-04,서대문구,73,49,0.009,0.099,0.9,0.008
2015-11-04,마포구,91,65,0.009,0.082,0.9,0.009
2015-11-04,양천구,101,72,0.015,0.075,1,0.008
2015-11-04,강서구,95,65,0.01,0.066,0.9,0.009
2015-11-04,구로구,84,58,0.012,0.055,0.9,0.01
2015-11-04,금천구,78,61,0.012,0.071,0.8,0.008
2015-11-04,영등포구,90,59,0.011,0.05,0.9,0.006
2015-11-04,동작구,90,49,0.01,0.074,0.9,0.006
2015-11-04,관악구,92,59,0.01,0.073,1.2,0.007
2015-11-04,서초구,94,59,0.005,0.06,0.8,0.007
2015-11-04,강남구,84,55,0.007,0.066,0.7,0.007
2015-11-04,송파구,78,46,0.007,0.063,1,0.007
2015-11-04,강동구,89,53,0.006,0.062,0.9,0.006
2015-11-03,종로구,74,44,0.015,0.051,0.8,0.003
2015-11-03,중구,67,35,0.016,0.047,1.2,0.008
2015-11-03,용산구,62,48,0.012,0.049,0.7,0.005
2015-11-03,성동구,70,34,0.013,0.037,0.8,0.006
2015-11-03,광진구,67,37,0.012,0.053,0.9,0.006
2015-11-03,동대문구,77,46,0.014,0.059,0.9,0.008
2015-11-03,중랑구,67,36,0.01,0.06,0.9,0.007
2015-11-03,성북구,63,35,0.012,0.063,1,0.008
2015-11-03,강북구,65,48,0.012,0.058,0.9,0.005
2015-11-03,도봉구,64,34,0.016,0.053,0.9,0.005
2015-11-03,노원구,64,42,0.008,0.054,0.9,0.007
2015-11-03,은평구,70,35,0.014,0.041,0.7,0.006
2015-11-03,서대문구,62,37,0.017,0.068,0.8,0.005
2015-11-03,마포구,72,52,0.016,0.066,0.9,0.007
2015-11-03,양천구,79,54,0.016,0.064,1,0.007
2015-11-03,강서구,80,45,0.014,0.052,1,0.007
2015-11-03,구로구,77,45,0.012,0.05,1,0.01
2015-11-03,금천구,67,51,0.014,0.059,0.8,0.007
2015-11-03,영등포구,78,47,0.012,0.046,1,0.005
2015-11-03,동작구,67,40,0.012,0.055,0.7,0.004
2015-11-03,관악구,77,49,0.011,0.064,1.1,0.006
2015-11-03,서초구,84,43,0.008,0.053,0.8,0.007
2015-11-03,강남구,70,40,0.011,0.058,0.8,0.006
2015-11-03,송파구,72,39,0.011,0.051,1,0.006
2015-11-03,강동구,76,42,0.008,0.056,0.9,0.006
2015-11-02,종로구,55,29,0.009,0.046,0.7,0.003
2015-11-02,중구,45,23,0.012,0.041,0.9,0.007
2015-11-02,용산구,45,34,0.01,0.044,0.5,0.005
2015-11-02,성동구,52,25,0.004,0.032,0.6,0.005
2015-11-02,광진구,52,28,0.01,0.045,0.7,0.005
2015-11-02,동대문구,54,29,0.012,0.047,0.7,0.006
2015-11-02,중랑구,53,27,0.008,0.053,0.9,0.008
2015-11-02,성북구,47,24,0.012,0.05,0.7,0.006
2015-11-02,강북구,48,32,0.011,0.046,0.7,0.005
2015-11-02,도봉구,47,25,0.014,0.043,0.7,0.006
2015-11-02,노원구,47,29,0.011,0.044,0.7,0.007
2015-11-02,은평구,54,26,0.009,0.04,0.7,0.006
2015-11-02,서대문구,45,25,0.009,0.063,0.8,0.005
2015-11-02,마포구,48,35,0.011,0.051,0.6,0.006
2015-11-02,양천구,53,35,0.013,0.049,0.7,0.005
2015-11-02,강서구,57,26,0.011,0.039,0.6,0.006
2015-11-02,구로구,52,27,0.007,0.038,0.7,0.009
2015-11-02,금천구,52,40,0.01,0.051,0.7,0.006
2015-11-02,영등포구,52,26,0.011,0.034,0.6,0.006
2015-11-02,동작구,53,33,0.011,0.046,0.6,0.004
2015-11-02,관악구,61,37,0.01,0.052,0.8,0.005
2015-11-02,서초구,61,28,0.007,0.044,0.6,0.006
2015-11-02,강남구,51,28,0.01,0.048,0.6,0.006
2015-11-02,송파구,50,29,0.011,0.044,0.7,0.005
2015-11-02,강동구,58,30,0.007,0.048,0.7,0.005
2015-11-01,종로구,42,23,0.005,0.045,0.6,0.003
2015-11-01,중구,38,20,0.006,0.04,0.8,0.006
2015-11-01,용산구,36,27,0.006,0.044,0.5,0.005
2015-11-01,성동구,43,21,0.003,0.031,0.5,0.004
2015-11-01,광진구,38,23,0.007,0.04,0.5,0.005
2015-11-01,동대문구,41,24,0.006,0.046,0.6,0.005
2015-11-01,중랑구,39,21,0.005,0.048,0.8,0.008
2015-11-01,성북구,39,20,0.007,0.047,0.5,0.006
2015-11-01,강북구,39,26,0.007,0.043,0.6,0.004
2015-11-01,도봉구,37,21,0.007,0.044,0.6,0.006
2015-11-01,노원구,36,22,0.007,0.045,0.6,0.006
2015-11-01,은평구,39,20,0.007,0.038,0.5,0.006
2015-11-01,서대문구,35,21,0.003,0.061,0.8,0.005
2015-11-01,마포구,38,28,0.006,0.052,0.6,0.005
2015-11-01,양천구,47,31,0.005,0.052,0.7,0.004
2015-11-01,강서구,49,22,0.004,0.042,0.6,0.005
2015-11-01,구로구,45,23,0.004,0.04,0.7,0.007
2015-11-01,금천구,40,28,0.005,0.05,0.6,0.005
2015-11-01,영등포구,45,23,0.006,0.034,0.6,0.005
2015-11-01,동작구,39,26,0.004,0.05,0.6,0.003
2015-11-01,관악구,46,28,0.004,0.052,0.8,0.004
2015-11-01,서초구,43,23,0.004,0.039,0.5,0.005
2015-11-01,강남구,40,22,0.005,0.044,0.5,0.005
2015-11-01,송파구,41,23,0.006,0.039,0.6,0.004
2015-11-01,강동구,40,24,0.005,0.04,0.5,0.004
2015-10-31,종로구,32,16,0.013,0.03,0.5,0.003
2015-10-31,중구,29,13,0.015,0.026,0.6,0.006
2015-10-31,용산구,25,17,0.012,0.029,0.3,0.004
2015-10-31,성동구,33,14,0.008,0.022,0.4,0.002
2015-10-31,광진구,37,19,0.015,0.036,0.4,0.005
2015-10-31,동대문구,31,16,0.014,0.032,0.5,0.005
2015-10-31,중랑구,33,16,0.011,0.034,0.5,0.007
2015-10-31,성북구,30,15,0.014,0.033,0.3,0.006
2015-10-31,강북구,27,17,0.015,0.031,0.5,0.004
2015-10-31,도봉구,28,14,0.018,0.026,0.5,0.004
2015-10-31,노원구,28,15,0.013,0.032,0.5,0.006
2015-10-31,은평구,31,15,0.013,0.028,0.4,0.006
2015-10-31,서대문구,26,14,0.012,0.031,0.6,0.004
2015-10-31,마포구,28,19,0.013,0.036,0.5,0.005
2015-10-31,양천구,33,18,0.014,0.035,0.5,0.004
2015-10-31,강서구,41,16,0.012,0.03,0.5,0.005
2015-10-31,구로구,34,16,0.012,0.028,0.5,0.007
2015-10-31,금천구,27,18,0.013,0.033,0.5,0.005
2015-10-31,영등포구,34,15,0.011,0.026,0.4,0.005
2015-10-31,동작구,26,18,0.013,0.032,0.4,0.003
2015-10-31,관악구,37,20,0.011,0.036,0.7,0.004
2015-10-31,서초구,40,16,0.009,0.032,0.4,0.005
2015-10-31,강남구,32,15,0.015,0.033,0.4,0.005
2015-10-31,송파구,35,16,0.011,0.031,0.5,0.005
2015-10-31,강동구,36,17,0.007,0.036,0.5,0.004
2015-10-30,종로구,29,12,0.02,0.016,0.4,0.003
2015-10-30,중구,29,10,0.022,0.019,0.5,0.005
2015-10-30,용산구,25,13,0.017,0.021,0.2,0.004
2015-10-30,성동구,29,7,0.015,0.011,0.3,0.001
2015-10-30,광진구,29,10,0.023,0.017,0.3,0.003
2015-10-30,동대문구,28,10,0.023,0.017,0.4,0.004
2015-10-30,중랑구,28,9,0.02,0.018,0.3,0.005
2015-10-30,성북구,26,9,0.023,0.017,0.2,0.005
2015-10-30,강북구,24,12,0.022,0.017,0.4,0.003
2015-10-30,도봉구,26,8,0.027,0.012,0.3,0.004
2015-10-30,노원구,23,10,0.02,0.018,0.4,0.005
2015-10-30,은평구,28,9,0.021,0.021,0.4,0.006
2015-10-30,서대문구,27,9,0.016,0.016,0.6,0.004
2015-10-30,마포구,25,14,0.018,0.023,0.4,0.004
2015-10-30,양천구,31,12,0.017,0.023,0.4,0.003
2015-10-30,강서구,25,7,0.01,0.025,0.3,0.005
2015-10-30,구로구,32,10,0.016,0.018,0.4,0.006
2015-10-30,금천구,28,11,0.02,0.02,0.3,0.004
2015-10-30,영등포구,33,11,0.015,0.02,0.4,0.005
2015-10-30,동작구,26,17,0.021,0.017,0.3,0.002
2015-10-30,관악구,31,14,0.016,0.022,0.4,0.003
2015-10-30,서초구,43,12,0.013,0.023,0.3,0.005
2015-10-30,강남구,29,8,0.025,0.019,0.3,0.004
2015-10-30,송파구,28,9,0.016,0.019,0.4,0.004
2015-10-30,강동구,30,9,0.014,0.019,0.3,0.004
2015-10-29,종로구,26,13,0.015,0.028,0.4,0.003
2015-10-29,중구,23,10,0.017,0.032,0.6,0.005
2015-10-29,용산구,20,14,0.015,0.026,0.3,0.004
2015-10-29,성동구,22,10,0.008,0.035,0.3,0.004
2015-10-29,광진구,21,11,0.019,0.025,0.4,0.005
2015-10-29,동대문구,23,13,0.019,0.029,0.5,0.005
2015-10-29,중랑구,22,11,0.016,0.028,0.4,0.005
2015-10-29,성북구,21,10,0.017,0.029,0.3,0.005
2015-10-29,강북구,20,13,0.014,0.028,0.4,0.003
2015-10-29,도봉구,20,10,0.02,0.024,0.4,0.004
2015-10-29,노원구,21,12,0.018,0.025,0.4,0.005
2015-10-29,은평구,23,11,0.014,0.028,0.4,0.006
2015-10-29,서대문구,20,11,0.014,0.03,0.6,0.004
2015-10-29,마포구,23,16,0.017,0.031,0.4,0.004
2015-10-29,양천구,24,14,0.017,0.03,0.4,0.004
2015-10-29,강서구,30,12,0.013,0.028,0.5,0.005
2015-10-29,구로구,25,11,0.016,0.023,0.4,0.007
2015-10-29,금천구,20,13,0.018,0.028,0.4,0.004
2015-10-29,영등포구,25,12,0.015,0.024,0.4,0.005
2015-10-29,동작구,22,15,0.021,0.023,0.3,0.003
2015-10-29,관악구,27,15,0.017,0.028,0.4,0.003
2015-10-29,서초구,25,12,0.017,0.022,0.3,0.005
2015-10-29,강남구,22,11,0.021,0.027,0.4,0.004
2015-10-29,송파구,24,11,0.019,0.024,0.4,0.005
2015-10-29,강동구,24,12,0.014,0.027,0.4,0.004
2015-10-28,종로구,32,13,0.019,0.025,0.4,0.004
2015-10-28,중구,29,10,0.022,0.031,0.6,0.006
2015-10-28,용산구,25,14,0.016,0.028,0.3,0.005
2015-10-28,성동구,33,10,0.014,0.034,0.2,0.005
2015-10-28,광진구,30,11,0.019,0.026,0.3,0.004
2015-10-28,동대문구,30,12,0.023,0.027,0.5,0.005
2015-10-28,중랑구,30,11,0.017,0.027,0.4,0.006
2015-10-28,성북구,29,10,0.021,0.026,0.4,0.005
2015-10-28,강북구,27,14,0.02,0.026,0.5,0.003
2015-10-28,도봉구,28,11,0.023,0.021,0.5,0.004
2015-10-28,노원구,27,12,0.02,0.024,0.4,0.006
2015-10-28,은평구,31,13,0.016,0.027,0.3,0.006
2015-10-28,서대문구,28,10,0.017,0.022,0.6,0.004
2015-10-28,마포구,27,17,0.017,0.033,0.4,0.004
2015-10-28,양천구,32,15,0.019,0.028,0.4,0.004
2015-10-28,강서구,36,12,0.017,0.025,0.4,0.005
2015-10-28,구로구,34,11,0.017,0.022,0.4,0.007
2015-10-28,금천구,29,13,0.019,0.028,0.4,0.004
2015-10-28,영등포구,34,13,0.016,0.024,0.3,0.005
2015-10-28,동작구,29,19,0.021,0.023,0.3,0.003
2015-10-28,관악구,33,15,0.018,0.028,0.4,0.004
2015-10-28,서초구,39,12,0.016,0.024,0.3,0.005
2015-10-28,강남구,32,12,0.022,0.028,0.4,0.005
2015-10-28,송파구,33,12,0.018,0.025,0.4,0.005
2015-10-28,강동구,34,13,0.013,0.028,0.4,0.004
2015-10-27,종로구,40,15,0.021,0.02,0.4,0.003
2015-10-27,중구,34,12,0.024,0.026,0.6,0.005
2015-10-27,용산구,32,16,0.019,0.025,0.3,0.004
2015-10-27,성동구,38,12,0.017,0.028,0.1,0.004
2015-10-27,광진구,35,12,0.025,0.023,0.4,0.004
2015-10-27,동대문구,37,12,0.024,0.023,0.5,0.005
2015-10-27,중랑구,37,12,0.02,0.023,0.4,0.005
2015-10-27,성북구,35,12,0.023,0.023,0.4,0.005
2015-10-27,강북구,32,15,0.024,0.023,0.4,0.003
2015-10-27,도봉구,35,10,0.021,0.023,0.4,0.004
2015-10-27,노원구,36,15,0.027,0.016,0.4,0.005
2015-10-27,은평구,40,12,0.017,0.024,0.4,0.005
2015-10-27,서대문구,33,10,0.02,0.013,0.6,0.003
2015-10-27,마포구,29,17,0.022,0.026,0.4,0.004
2015-10-27,양천구,30,15,0.021,0.024,0.4,0.003
2015-10-27,강서구,40,14,0.023,0.017,0.3,0.005
2015-10-27,구로구,37,12,0.023,0.016,0.4,0.006
2015-10-27,금천구,33,14,0.024,0.023,0.4,0.004
2015-10-27,영등포구,38,13,0.019,0.02,0.4,0.005
2015-10-27,동작구,35,20,0.026,0.016,0.3,0.002
2015-10-27,관악구,38,16,0.023,0.02,0.4,0.003
2015-10-27,서초구,38,12,0.019,0.02,0.3,0.004
2015-10-27,강남구,35,12,0.023,0.023,0.4,0.004
2015-10-27,송파구,36,13,0.023,0.02,0.5,0.002
2015-10-27,강동구,39,14,0.017,0.02,0.4,0.004
2015-10-26,종로구,34,17,0.009,0.039,0.5,0.004
2015-10-26,중구,34,16,0.008,0.051,0.7,0.005
2015-10-26,용산구,32,19,0.011,0.036,0.3,0.005
2015-10-26,성동구,31,15,0.007,0.041,0.2,0.004
2015-10-26,광진구,29,15,0.017,0.034,0.4,0.004
2015-10-26,동대문구,33,17,0.011,0.042,0.5,0.006
2015-10-26,중랑구,31,14,0.011,0.035,0.4,0.005
2015-10-26,성북구,32,14,0.009,0.043,0.5,0.004
2015-10-26,강북구,27,16,0.011,0.036,0.5,0.003
2015-10-26,도봉구,29,14,0.012,0.034,0.5,0.006
2015-10-26,노원구,27,15,0.012,0.034,0.5,0.006
2015-10-26,은평구,30,14,0.014,0.029,0.4,0.006
2015-10-26,서대문구,28,15,0.012,0.041,0.6,0.004
2015-10-26,마포구,31,20,0.016,0.041,0.5,0.004
2015-10-26,양천구,31,18,0.011,0.042,0.5,0.003
2015-10-26,강서구,35,16,0.011,0.035,0.4,0.005
2015-10-26,구로구,33,15,0.012,0.03,0.5,0.006
2015-10-26,금천구,28,18,0.016,0.033,0.3,0.004
2015-10-26,영등포구,33,16,0.011,0.03,0.4,0.004
2015-10-26,동작구,30,20,0.013,0.034,0.4,0.003
2015-10-26,관악구,36,18,0.014,0.037,0.5,0.003
2015-10-26,서초구,33,13,0.013,0.035,0.4,0.005
2015-10-26,강남구,31,16,0.01,0.039,0.4,0.005
2015-10-26,송파구,32,17,0.012,0.031,0.5,0.004
2015-10-26,강동구,32,15,0.011,0.031,0.4,0.004
2015-10-25,종로구,31,17,0.019,0.03,0.5,0.004
2015-10-25,중구,30,15,0.019,0.039,0.7,0.005
2015-10-25,성동구,32,14,0.021,0.03,0.2,0.003
