날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
6/27/2012,강서구,12,,0.022,0.015,0.5,0.005
6/27/2012,구로구,15,,0.028,0.013,0.3,0.002
6/27/2012,금천구,17,,0.034,0.013,0.2,0.003
6/27/2012,영등포구,11,,0.026,0.014,0.5,0.004
6/27/2012,동작구,14,,0.028,0.014,0.2,0.003
6/27/2012,관악구,15,,0.031,0.016,0.3,0.002
6/27/2012,서초구,13,,0.033,0.014,0.3,0.003
6/27/2012,강남구,11,,0.028,0.017,0.2,0.001
6/27/2012,송파구,8,,0.036,0.008,0.3,0.002
6/27/2012,강동구,9,,0.035,0.009,0.1,0.004
6/26/2012,종로구,12,,0.035,0.011,0.3,0.003
6/26/2012,중구,13,,0.026,0.019,0.2,0.002
6/26/2012,용산구,13,,0.032,0.009,0.3,0.003
6/26/2012,성동구,15,,0.04,0.003,0.2,0.002
6/26/2012,광진구,14,,0.034,0.011,0.3,0.003
6/26/2012,동대문구,13,,0.033,0.015,0.4,0.004
6/26/2012,중랑구,13,,0.032,0.011,0.1,0.002
6/26/2012,성북구,12,,0.033,0.01,0.3,0.002
6/26/2012,강북구,14,,0.032,0.01,0.1,0.002
6/26/2012,도봉구,11,,0.036,0.009,0.3,0.002
6/26/2012,노원구,11,,0.038,0.006,0.2,0.004
6/26/2012,은평구,12,,0.04,0.009,0.2,0.004
6/26/2012,서대문구,6,,0.033,0.01,0.3,0.003
6/26/2012,마포구,15,,0.029,0.007,0.3,0.002
6/26/2012,양천구,15,,0.034,0.012,0.2,0.003
6/26/2012,강서구,16,,0.025,0.013,0.5,0.005
6/26/2012,구로구,16,,0.032,0.01,0.3,0.002
6/26/2012,금천구,18,,0.037,0.011,0.1,0.003
6/26/2012,영등포구,14,,0.03,0.011,0.4,0.004
6/26/2012,동작구,14,,0.029,0.012,0.2,0.003
6/26/2012,관악구,15,,0.03,0.009,0.3,0.002
6/26/2012,서초구,16,,0.034,0.01,0.2,0.003
6/26/2012,강남구,13,,0.031,0.014,0.2,0.001
6/26/2012,송파구,10,,0.035,0.008,0.3,0.003
6/26/2012,강동구,12,,0.037,0.007,0.1,0.004
6/25/2012,종로구,23,,0.045,0.014,0.3,0.003
6/25/2012,중구,23,,0.033,0.024,0.3,0.002
6/25/2012,용산구,23,,0.041,0.011,0.3,0.003
6/25/2012,성동구,26,,0.052,0.004,0.2,0.002
6/25/2012,광진구,23,,0.044,0.014,0.3,0.003
6/25/2012,동대문구,24,,0.045,0.015,0.5,0.004
6/25/2012,중랑구,23,,0.042,0.014,0.2,0.003
6/25/2012,성북구,21,,0.032,0.014,0.4,0.002
6/25/2012,강북구,29,,0.041,0.012,0.2,0.003
6/25/2012,도봉구,21,,0.048,0.01,0.3,0.002
6/25/2012,노원구,23,,0.05,0.007,0.2,0.004
6/25/2012,은평구,22,,0.052,0.011,0.2,0.004
6/25/2012,서대문구,24,,0.043,0.019,0.4,0.003
6/25/2012,마포구,25,,0.038,0.009,0.4,0.002
6/25/2012,양천구,27,,0.044,0.015,0.3,0.003
6/25/2012,강서구,29,,0.033,0.015,0.4,0.005
6/25/2012,구로구,31,,0.04,0.014,0.4,0.002
6/25/2012,금천구,30,,0.05,0.012,0.2,0.004
6/25/2012,영등포구,26,,0.039,0.013,0.4,0.004
6/25/2012,동작구,29,,0.038,0.015,0.2,0.004
6/25/2012,관악구,27,,0.039,0.014,0.4,0.002
6/25/2012,서초구,28,,0.046,0.011,0.3,0.002
6/25/2012,강남구,25,,0.037,0.021,0.2,0.001
6/25/2012,송파구,21,,0.047,0.01,0.4,0.002
6/25/2012,강동구,22,,0.049,0.009,0.2,0.005
6/24/2012,종로구,55,,0.045,0.019,0.5,0.004
6/24/2012,중구,49,,0.038,0.026,0.4,0.002
6/24/2012,용산구,52,,0.043,0.018,0.4,0.004
6/24/2012,성동구,58,,0.052,0.01,0.3,0.003
6/24/2012,광진구,55,,0.048,0.02,0.6,0.003
6/24/2012,동대문구,58,,0.046,0.022,0.6,0.005
6/24/2012,중랑구,57,,0.046,0.015,0.3,0.003
6/24/2012,강북구,64,,0.039,0.02,0.3,0.003
6/24/2012,도봉구,53,,0.046,0.018,0.5,0.004
6/24/2012,노원구,58,,0.049,0.016,0.3,0.004
6/24/2012,은평구,54,,0.057,0.018,0.4,0.005
6/24/2012,서대문구,59,,0.047,0.027,0.4,0.004
6/24/2012,마포구,55,,0.041,0.016,0.5,0.002
6/24/2012,양천구,58,,0.046,0.021,0.4,0.003
6/24/2012,구로구,57,,0.045,0.021,0.5,0.003
6/24/2012,금천구,59,,0.043,0.037,0.4,0.006
6/24/2012,영등포구,59,,0.04,0.015,0.6,0.004
6/24/2012,동작구,58,,0.036,0.028,0.4,0.006
6/24/2012,관악구,52,,0.041,0.025,0.6,0.002
6/24/2012,서초구,58,,0.053,0.023,0.5,0.002
6/24/2012,강남구,56,,0.042,0.028,0.4,0.002
6/24/2012,송파구,52,,0.048,0.018,0.5,0.003
6/24/2012,강동구,54,,0.049,0.015,0.3,0.005
6/23/2012,종로구,32,,0.036,0.021,0.3,0.005
6/23/2012,중구,28,,0.034,0.019,0.3,0.003
6/23/2012,용산구,32,,0.025,0.031,0.4,0.004
6/23/2012,성동구,45,,0.031,0.016,0.3,0.003
6/23/2012,광진구,34,,0.031,0.033,0.5,0.005
6/23/2012,동대문구,33,,0.033,0.026,0.5,0.005
6/23/2012,중랑구,36,,0.033,0.024,0.2,0.004
6/23/2012,성북구,31,,0.032,0.017,0.4,0.003
6/23/2012,강북구,38,,0.028,0.025,0.2,0.003
6/23/2012,도봉구,28,,0.035,0.021,0.4,0.003
6/23/2012,노원구,34,,0.039,0.019,0.2,0.004
6/23/2012,은평구,29,,0.042,0.02,0.3,0.005
6/23/2012,서대문구,28,,0.031,0.021,0.3,0.005
6/23/2012,마포구,30,,0.026,0.024,0.4,0.003
6/23/2012,양천구,38,,0.028,0.026,0.3,0.005
6/23/2012,강서구,31,,0.023,0.022,0.4,0.007
6/23/2012,구로구,34,,0.028,0.029,0.4,0.006
6/23/2012,금천구,45,,0.024,0.034,0.3,0.007
6/23/2012,영등포구,34,,0.022,0.015,0.6,0.005
6/23/2012,동작구,35,,0.025,0.031,0.3,0.007
6/23/2012,관악구,34,,0.028,0.028,0.4,0.004
6/23/2012,서초구,34,,0.035,0.031,0.5,0.004
6/23/2012,강남구,36,,0.027,0.039,0.3,0.003
6/23/2012,송파구,34,,0.032,0.033,0.6,0.004
6/23/2012,강동구,37,,0.036,0.027,0.3,0.006
6/22/2012,종로구,46,,0.022,0.031,0.7,0.007
6/22/2012,중구,38,,0.022,0.027,0.4,0.005
6/22/2012,용산구,43,,0.016,0.043,0.5,0.005
6/22/2012,성동구,52,,0.022,0.021,0.4,0.004
6/22/2012,광진구,45,,0.023,0.04,0.6,0.005
6/22/2012,동대문구,46,,0.02,0.036,0.6,0.005
6/22/2012,중랑구,49,,0.026,0.033,0.4,0.005
6/22/2012,성북구,43,,0.024,0.026,0.6,0.005
6/22/2012,강북구,55,,0.025,0.032,0.3,0.004
6/22/2012,도봉구,44,,0.032,0.028,0.5,0.005
6/22/2012,노원구,55,,0.033,0.03,0.3,0.005
6/22/2012,은평구,43,,0.031,0.029,0.4,0.007
6/22/2012,서대문구,38,,0.02,0.028,0.4,0.006
6/22/2012,마포구,39,,0.018,0.028,0.5,0.005
6/22/2012,양천구,42,,0.02,0.026,0.3,0.006
6/22/2012,강서구,40,,0.016,0.022,0.2,0.008
6/22/2012,구로구,42,,0.021,0.027,0.5,0.005
6/22/2012,금천구,50,,0.017,0.033,0.3,0.006
6/22/2012,영등포구,43,,0.013,0.031,0.6,0.004
6/22/2012,동작구,43,,0.022,0.032,0.4,0.008
6/22/2012,관악구,43,,0.022,0.027,0.4,0.004
6/22/2012,서초구,45,,0.029,0.031,0.4,0.005
6/22/2012,강남구,48,,0.022,0.04,0.4,0.004
6/22/2012,송파구,44,,0.027,0.037,0.6,0.006
6/22/2012,강동구,47,,0.028,0.033,0.4,0.007
6/21/2012,종로구,57,,0.05,0.027,0.9,0.006
6/21/2012,중구,50,,0.047,0.025,0.4,0.005
6/21/2012,용산구,54,,0.042,0.036,0.4,0.004
6/21/2012,성동구,56,,0.054,0.016,0.4,0.003
6/21/2012,광진구,53,,0.049,0.031,0.5,0.004
6/21/2012,동대문구,57,,0.052,0.028,0.6,0.004
6/21/2012,중랑구,55,,0.048,0.026,0.3,0.005
6/21/2012,성북구,51,,0.049,0.023,0.6,0.004
6/21/2012,강북구,62,,0.041,0.025,0.3,0.004
6/21/2012,도봉구,50,,0.05,0.022,0.5,0.005
6/21/2012,노원구,54,,0.057,0.021,0.3,0.005
6/21/2012,은평구,57,,0.067,0.023,0.4,0.006
6/21/2012,서대문구,52,,0.049,0.025,0.4,0.006
6/21/2012,마포구,48,,0.039,0.026,0.5,0.005
6/21/2012,양천구,59,,0.054,0.024,0.3,0.005
6/21/2012,강서구,54,,0.04,0.019,0.7,0.006
6/21/2012,구로구,58,,0.047,0.029,0.5,0.005
6/21/2012,금천구,68,,0.041,0.032,0.3,0.006
6/21/2012,영등포구,58,,0.044,0.027,0.6,0.005
6/21/2012,동작구,57,,0.042,0.03,0.4,0.006
6/21/2012,관악구,52,,0.047,0.028,0.5,0.004
6/21/2012,서초구,56,,0.051,0.027,0.5,0.004
6/21/2012,강남구,55,,0.042,0.036,0.3,0.003
6/21/2012,송파구,48,,0.05,0.03,0.5,0.005
6/21/2012,강동구,48,,0.054,0.023,0.3,0.006
6/20/2012,종로구,30,,0.051,0.022,0.8,0.005
6/20/2012,중구,27,,0.045,0.023,0.3,0.003
6/20/2012,용산구,27,,0.04,0.024,0.3,0.004
6/20/2012,성동구,32,,0.057,0.009,0.2,0.005
6/20/2012,광진구,25,,0.05,0.022,0.4,0.004
6/20/2012,동대문구,28,,0.054,0.022,0.5,0.003
6/20/2012,중랑구,30,,0.047,0.024,0.2,0.004
6/20/2012,성북구,26,,0.048,0.02,0.4,0.003
6/20/2012,강북구,33,,0.045,0.026,0.3,0.003
6/20/2012,도봉구,28,,0.046,0.024,0.4,0.004
6/20/2012,노원구,29,,0.053,0.023,0.3,0.005
6/20/2012,은평구,30,,0.057,0.021,0.3,0.006
6/20/2012,서대문구,26,,0.048,0.022,0.4,0.005
6/20/2012,마포구,28,,0.042,0.017,0.4,0.003
6/20/2012,양천구,31,,0.049,0.019,0.3,0.004
6/20/2012,강서구,30,,0.037,0.019,0.5,0.006
6/20/2012,구로구,30,,0.048,0.016,0.4,0.004
6/20/2012,금천구,37,,0.05,0.019,0.2,0.004
6/20/2012,영등포구,30,,0.042,0.029,0.5,0.004
6/20/2012,동작구,29,,0.045,0.019,0.3,0.005
6/20/2012,관악구,32,,0.049,0.017,0.4,0.004
6/20/2012,서초구,30,,0.052,0.014,0.3,0.004
6/20/2012,강남구,34,,0.039,0.03,0.2,0.002
6/20/2012,송파구,24,,0.056,0.017,0.4,0.004
6/20/2012,강동구,25,,0.056,0.018,0.2,0.005
6/19/2012,종로구,39,,0.047,0.019,0.8,0.006
6/19/2012,중구,35,,0.037,0.025,0.4,0.003
6/19/2012,용산구,36,,0.042,0.021,0.4,0.004
6/19/2012,광진구,40,,0.04,0.028,0.5,0.003
6/19/2012,동대문구,41,,0.044,0.025,0.6,0.003
6/19/2012,중랑구,43,,0.041,0.023,0.3,0.004
6/19/2012,성북구,39,,0.045,0.019,0.5,0.004
6/19/2012,강북구,51,,0.039,0.024,0.3,0.004
6/19/2012,도봉구,41,,0.046,0.018,0.5,0.005
6/19/2012,노원구,40,,0.048,0.015,0.3,0.005
6/19/2012,은평구,36,,0.049,0.015,0.4,0.005
6/19/2012,서대문구,35,,0.046,0.017,0.4,0.005
6/19/2012,마포구,41,,0.035,0.018,0.4,0.003
6/19/2012,양천구,39,,0.04,0.021,0.3,0.004
6/19/2012,강서구,39,,0.033,0.02,0.5,0.006
6/19/2012,구로구,43,,0.039,0.021,0.5,0.004
6/19/2012,금천구,46,,0.039,0.027,0.3,0.006
6/19/2012,영등포구,39,,0.032,0.036,0.5,0.004
6/19/2012,동작구,41,,0.033,0.028,0.4,0.006
6/19/2012,관악구,39,,0.038,0.023,0.4,0.003
6/19/2012,서초구,42,,0.044,0.022,0.4,0.003
6/19/2012,강남구,42,,0.035,0.032,0.4,0.003
6/19/2012,송파구,39,,0.04,0.025,0.5,0.004
6/19/2012,강동구,42,,0.046,0.018,0.3,0.006
6/18/2012,종로구,49,,0.044,0.031,0.8,0.008
6/18/2012,중구,44,,0.041,0.031,0.5,0.006
6/18/2012,용산구,46,,0.034,0.042,0.5,0.006
6/18/2012,광진구,43,,0.041,0.035,0.6,0.007
6/18/2012,동대문구,51,,0.045,0.037,0.7,0.005
6/18/2012,중랑구,49,,0.042,0.031,0.4,0.005
6/18/2012,성북구,44,,0.048,0.029,0.6,0.006
6/18/2012,강북구,53,,0.043,0.034,0.4,0.005
6/18/2012,도봉구,45,,0.049,0.027,0.6,0.006
6/18/2012,노원구,48,,0.052,0.028,0.4,0.006
6/18/2012,은평구,51,,0.05,0.028,0.5,0.009
6/18/2012,서대문구,46,,0.041,0.033,0.5,0.008
6/18/2012,마포구,48,,0.035,0.031,0.6,0.007
6/18/2012,양천구,52,,0.042,0.03,0.4,0.008
6/18/2012,강서구,52,,0.032,0.026,0.6,0.009
6/18/2012,구로구,51,,0.037,0.033,0.7,0.008
6/18/2012,금천구,61,,0.035,0.038,0.5,0.008
6/18/2012,영등포구,55,,0.032,0.051,0.6,0.005
6/18/2012,동작구,53,,0.033,0.038,0.5,0.01
6/18/2012,관악구,50,,0.037,0.033,0.6,0.007
6/18/2012,서초구,53,,0.034,0.035,0.5,0.007
6/18/2012,강남구,52,,0.034,0.046,0.5,0.005
6/18/2012,송파구,44,,0.043,0.034,0.6,0.006
6/18/2012,강동구,44,,0.049,0.031,0.4,0.007
6/17/2012,종로구,43,,0.06,0.015,0.7,0.007
6/17/2012,중구,37,,0.058,0.013,0.4,0.004
6/17/2012,용산구,41,,0.05,0.022,0.4,0.004
6/17/2012,성동구,55,,0.065,0.009,0.4,0.008
6/17/2012,광진구,45,,0.057,0.02,0.5,0.005
6/17/2012,동대문구,42,,0.062,0.017,0.6,0.004
6/17/2012,중랑구,43,,0.053,0.016,0.5,0.004
6/17/2012,성북구,40,,0.059,0.018,0.6,0.005
6/17/2012,강북구,46,,0.056,0.015,0.3,0.004
6/17/2012,도봉구,39,,0.06,0.014,0.4,0.005
6/17/2012,노원구,44,,0.064,0.014,0.4,0.005
6/17/2012,은평구,40,,0.061,0.016,0.5,0.007
6/17/2012,서대문구,38,,0.054,0.019,0.5,0.006
6/17/2012,마포구,41,,0.049,0.013,0.5,0.005
6/17/2012,양천구,44,,0.059,0.013,0.4,0.006
6/17/2012,강서구,43,,0.047,0.012,0.5,0.007
6/17/2012,구로구,43,,0.057,0.012,0.5,0.005
6/17/2012,금천구,49,,0.059,0.02,0.4,0.005
6/17/2012,영등포구,50,,0.05,0.025,0.6,0.005
6/17/2012,동작구,43,,0.055,0.016,0.4,0.007
6/17/2012,관악구,38,,0.06,0.012,0.5,0.005
6/17/2012,서초구,46,,0.043,0.013,0.4,0.005
6/17/2012,강남구,45,,0.058,0.022,0.4,0.003
6/17/2012,송파구,41,,0.064,0.015,0.5,0.005
6/17/2012,강동구,41,,0.067,0.017,0.3,0.006
6/16/2012,종로구,31,,0.033,0.023,0.7,0.006
6/16/2012,중구,30,,0.031,0.022,0.3,0.003
6/16/2012,용산구,30,,0.027,0.03,0.4,0.003
6/16/2012,성동구,40,,0.033,0.015,0.3,0.007
6/16/2012,광진구,30,,0.033,0.026,0.5,0.003
6/16/2012,동대문구,33,,0.034,0.026,0.5,0.003
6/16/2012,중랑구,31,,0.029,0.022,0.3,0.003
6/16/2012,성북구,30,,0.033,0.023,0.4,0.003
6/16/2012,강북구,39,,0.033,0.023,0.3,0.003
6/16/2012,도봉구,28,,0.035,0.021,0.4,0.005
6/16/2012,노원구,33,,0.04,0.019,0.2,0.004
6/16/2012,은평구,34,,0.037,0.021,0.4,0.005
6/16/2012,서대문구,30,,0.032,0.027,0.4,0.004
6/16/2012,마포구,32,,0.029,0.021,0.4,0.003
6/16/2012,양천구,35,,0.038,0.018,0.3,0.004
6/16/2012,강서구,36,,0.029,0.017,0.7,0.005
6/16/2012,구로구,32,,0.037,0.017,0.4,0.003
6/16/2012,금천구,38,,0.036,0.023,0.3,0.004
6/16/2012,영등포구,35,,0.031,0.028,0.5,0.004
6/16/2012,동작구,31,,0.031,0.022,0.3,0.005
6/16/2012,관악구,32,,0.038,0.017,0.4,0.002
6/16/2012,서초구,31,,0.032,0.018,0.4,0.002
6/16/2012,강남구,30,,0.031,0.027,0.3,0.002
6/16/2012,송파구,26,,0.034,0.022,0.5,0.003
6/16/2012,강동구,28,,0.036,0.022,0.2,0.005
6/15/2012,종로구,24,,0.031,0.02,0.7,0.005
6/15/2012,중구,23,,0.026,0.025,0.3,0.002
6/15/2012,용산구,26,,0.033,0.016,0.3,0.003
6/15/2012,성동구,27,,0.038,0.009,0.2,0.006
6/15/2012,광진구,20,,0.036,0.019,0.4,0.003
6/15/2012,동대문구,22,,0.035,0.019,0.4,0.002
6/15/2012,중랑구,25,,0.031,0.015,0.3,0.002
6/15/2012,성북구,22,,0.032,0.023,0.4,0.003
6/15/2012,강북구,26,,0.033,0.016,0.2,0.003
6/15/2012,도봉구,20,,0.037,0.014,0.3,0.003
6/15/2012,노원구,24,,0.037,0.015,0.2,0.003
6/15/2012,은평구,22,,0.035,0.018,0.3,0.004
6/15/2012,서대문구,21,,0.034,0.022,0.4,0.003
6/15/2012,마포구,23,,0.03,0.014,0.4,0.003
6/15/2012,양천구,28,,0.035,0.02,0.3,0.004
6/15/2012,강서구,25,,0.027,0.02,0.5,0.005
6/15/2012,구로구,25,,0.035,0.015,0.4,0.002
6/15/2012,금천구,29,,0.041,0.014,0.2,0.004
6/15/2012,영등포구,24,,0.03,0.024,0.5,0.004
6/15/2012,동작구,25,,0.03,0.02,0.2,0.004
6/15/2012,관악구,25,,0.033,0.018,0.4,0.002
6/15/2012,서초구,26,,0.03,0.015,0.3,0.002
6/15/2012,강남구,25,,0.03,0.024,0.2,0.002
6/15/2012,송파구,21,,0.041,0.013,0.4,0.003
6/15/2012,강동구,21,,0.04,0.013,0.2,0.005
6/14/2012,종로구,26,,0.036,0.018,0.6,0.004
6/14/2012,중구,23,,0.028,0.026,0.3,0.002
6/14/2012,용산구,22,,0.033,0.019,0.4,0.003
6/14/2012,성동구,24,,0.042,0.009,0.2,0.006
6/14/2012,광진구,21,,0.039,0.019,0.3,0.002
6/14/2012,동대문구,22,,0.04,0.019,0.4,0.002
6/14/2012,중랑구,20,,0.035,0.014,0.3,0.003
6/14/2012,성북구,20,,0.035,0.024,0.4,0.003
6/14/2012,강북구,26,,0.036,0.017,0.1,0.003
6/14/2012,도봉구,21,,0.038,0.017,0.3,0.004
6/14/2012,노원구,23,,0.041,0.014,0.2,0.004
6/14/2012,은평구,26,,0.039,0.021,0.3,0.004
6/14/2012,서대문구,22,,0.038,0.024,0.4,0.003
6/14/2012,마포구,25,,0.032,0.017,0.4,0.002
6/14/2012,양천구,33,,0.037,0.023,0.3,0.004
6/14/2012,강서구,33,,0.029,0.024,0.5,0.005
6/14/2012,구로구,32,,0.036,0.021,0.4,0.003
6/14/2012,금천구,38,,0.038,0.025,0.3,0.004
6/14/2012,영등포구,28,,0.033,0.027,0.4,0.004
6/14/2012,동작구,28,,0.031,0.023,0.3,0.004
6/14/2012,관악구,28,,0.037,0.021,0.4,0.002
6/14/2012,서초구,26,,0.034,0.016,0.3,0.002
6/14/2012,강남구,26,,0.036,0.024,0.2,0.003
6/14/2012,송파구,18,,0.043,0.013,0.3,0.002
6/14/2012,강동구,18,,0.044,0.012,0.2,0.005
6/13/2012,종로구,27,,0.037,0.021,0.6,0.004
6/13/2012,중구,24,,0.029,0.027,0.3,0.002
6/13/2012,용산구,24,,0.032,0.023,0.4,0.004
6/13/2012,성동구,27,,0.041,0.012,0.2,0.007
6/13/2012,광진구,25,,0.039,0.024,0.4,0.003
6/13/2012,동대문구,27,,0.038,0.026,0.5,0.002
6/13/2012,중랑구,27,,0.032,0.021,0.3,0.003
6/13/2012,성북구,24,,0.037,0.026,0.4,0.003
6/13/2012,강북구,30,,0.033,0.024,0.2,0.003
6/13/2012,도봉구,23,,0.036,0.022,0.4,0.003
6/13/2012,노원구,26,,0.039,0.021,0.2,0.004
6/13/2012,은평구,26,,0.038,0.02,0.4,0.004
6/13/2012,서대문구,23,,0.03,0.022,0.3,0.004
6/13/2012,마포구,26,,0.029,0.021,0.4,0.003
6/13/2012,양천구,30,,0.033,0.023,0.3,0.004
6/13/2012,강서구,30,,0.026,0.021,0.4,0.005
6/13/2012,구로구,30,,0.031,0.023,0.4,0.003
6/13/2012,금천구,35,,0.039,0.024,0.3,0.004
6/13/2012,영등포구,29,,0.027,0.029,0.5,0.005
6/13/2012,동작구,29,,0.029,0.026,0.3,0.004
6/13/2012,관악구,29,,0.032,0.025,0.4,0.002
6/13/2012,서초구,30,,0.028,0.023,0.3,0.003
6/13/2012,강남구,28,,0.032,0.031,0.3,0.003
6/13/2012,송파구,22,,0.04,0.019,0.4,0.003
6/13/2012,강동구,24,,0.043,0.018,0.2,0.008
6/12/2012,종로구,29,,0.044,0.02,0.6,0.004
6/12/2012,중구,26,,0.037,0.027,0.3,0.001
6/12/2012,용산구,30,,0.033,0.025,0.4,0.004
6/12/2012,성동구,34,,0.042,0.012,0.3,0.006
6/12/2012,광진구,31,,0.038,0.023,0.4,0.004
6/12/2012,동대문구,30,,0.042,0.026,0.5,0.002
6/12/2012,중랑구,29,,0.038,0.019,0.3,0.003
6/12/2012,성북구,26,,0.043,0.023,0.4,0.003
6/12/2012,강북구,35,,0.038,0.023,0.2,0.003
6/12/2012,도봉구,26,,0.043,0.019,0.4,0.004
6/12/2012,노원구,29,,0.047,0.015,0.2,0.004
6/12/2012,은평구,27,,0.047,0.016,0.4,0.004
6/12/2012,서대문구,25,,0.043,0.016,0.2,0.003
6/12/2012,마포구,29,,0.034,0.021,0.4,0.002
6/12/2012,양천구,33,,0.041,0.022,0.3,0.004
6/12/2012,강서구,31,,0.034,0.019,0.4,0.005
6/12/2012,구로구,33,,0.034,0.025,0.4,0.003
6/12/2012,금천구,42,,0.031,0.032,0.3,0.005
6/12/2012,영등포구,32,,0.033,0.031,0.6,0.004
6/12/2012,동작구,33,,0.031,0.029,0.3,0.006
6/12/2012,관악구,32,,0.035,0.026,0.4,0.002
6/12/2012,서초구,32,,0.038,0.02,0.4,0.002
6/12/2012,강남구,32,,0.034,0.031,0.3,0.003
6/12/2012,송파구,27,,0.038,0.023,0.4,0.004
6/12/2012,강동구,29,,0.044,0.018,0.2,0.006
6/11/2012,종로구,31,,0.043,0.02,0.6,0.004
6/11/2012,중구,25,,0.045,0.019,0.3,0.002
6/11/2012,용산구,29,,0.035,0.025,0.4,0.005
6/11/2012,성동구,37,,0.042,0.014,0.3,0.007
6/11/2012,광진구,34,,0.041,0.021,0.5,0.004
6/11/2012,동대문구,30,,0.045,0.022,0.5,0.003
6/11/2012,중랑구,34,,0.035,0.023,0.4,0.003
6/11/2012,성북구,29,,0.041,0.025,0.5,0.004
6/11/2012,강북구,38,,0.038,0.023,0.2,0.003
6/11/2012,도봉구,29,,0.042,0.022,0.4,0.004
6/11/2012,노원구,33,,0.038,0.018,0.3,0.005
6/11/2012,은평구,29,,0.041,0.022,0.4,0.005
6/11/2012,서대문구,27,,0.042,0.017,0.3,0.005
6/11/2012,마포구,29,,0.037,0.019,0.4,0.004
6/11/2012,양천구,34,,0.042,0.018,0.3,0.005
6/11/2012,강서구,29,,0.035,0.016,0.3,0.008
6/11/2012,구로구,29,,0.039,0.019,0.4,0.005
6/11/2012,금천구,42,,0.037,0.028,0.3,0.006
6/11/2012,영등포구,31,,0.038,0.025,0.5,0.006
6/11/2012,동작구,33,,0.036,0.024,0.3,0.006
6/11/2012,관악구,33,,0.041,0.021,0.4,0.004
6/11/2012,서초구,30,,0.041,0.019,0.4,0.004
6/11/2012,강남구,33,,0.033,0.03,0.3,0.003
6/11/2012,송파구,30,,0.04,0.025,0.5,0.004
6/11/2012,강동구,31,,0.043,0.022,0.3,0.006
6/10/2012,종로구,65,,0.043,0.027,0.8,0.007
6/10/2012,중구,53,,0.043,0.026,0.5,0.005
6/10/2012,용산구,60,,0.032,0.034,0.6,0.007
6/10/2012,성동구,75,,0.043,0.019,0.5,0.009
6/10/2012,광진구,64,,0.044,0.036,0.7,0.006
6/10/2012,동대문구,66,,0.046,0.031,0.7,0.005
6/10/2012,중랑구,67,,0.039,0.029,0.6,0.006
6/10/2012,성북구,61,,0.046,0.035,0.7,0.005
6/10/2012,강북구,87,,0.045,0.027,0.3,0.005
6/10/2012,도봉구,60,,0.052,0.026,0.5,0.005
6/10/2012,노원구,80,,0.023,0.024,0.5,0.007
6/10/2012,은평구,57,,0.04,0.03,0.6,0.009
6/10/2012,서대문구,55,,0.04,0.025,0.3,0.008
6/10/2012,마포구,62,,0.034,0.028,0.6,0.007
6/10/2012,양천구,67,,0.041,0.027,0.4,0.01
6/10/2012,강서구,57,,0.036,0.021,0.4,0.011
6/10/2012,구로구,60,,0.031,0.033,0.6,0.009
6/10/2012,금천구,74,,0.034,0.036,0.5,0.01
6/10/2012,영등포구,64,,0.039,0.035,0.6,0.007
6/10/2012,동작구,59,,0.037,0.029,0.5,0.009
6/10/2012,관악구,56,,0.034,0.032,0.7,0.007
6/10/2012,서초구,63,,0.042,0.029,0.6,0.007
6/10/2012,강남구,62,,0.039,0.036,0.5,0.006
6/10/2012,송파구,57,,0.041,0.038,0.7,0.006
6/10/2012,강동구,62,,0.045,0.032,0.5,0.008
6/9/2012,종로구,55,,0.05,0.028,0.8,0.006
6/9/2012,중구,49,,0.046,0.033,0.5,0.004
6/9/2012,용산구,51,,0.039,0.033,0.6,0.005
6/9/2012,성동구,59,,0.051,0.018,0.4,0.007
6/9/2012,광진구,56,,0.052,0.029,0.6,0.003
6/9/2012,동대문구,57,,0.05,0.032,0.6,0.004
6/9/2012,중랑구,55,,0.042,0.028,0.5,0.004
6/9/2012,성북구,54,,0.048,0.037,0.6,0.004
6/9/2012,강북구,83,,0.045,0.03,0.3,0.004
6/9/2012,도봉구,52,,0.052,0.028,0.5,0.005
6/9/2012,노원구,64,,0.021,0.025,0.4,0.007
6/9/2012,은평구,57,,0.042,0.036,0.6,0.006
6/9/2012,서대문구,50,,0.045,0.028,0.4,0.007
6/9/2012,마포구,55,,0.04,0.032,0.6,0.005
6/9/2012,양천구,62,,0.043,0.04,0.5,0.007
6/9/2012,강서구,56,,0.04,0.034,0.4,0.007
6/9/2012,구로구,55,,0.036,0.04,0.6,0.006
6/9/2012,금천구,75,,0.038,0.044,0.6,0.007
6/9/2012,영등포구,58,,0.043,0.04,0.7,0.007
6/9/2012,동작구,54,,0.038,0.035,0.5,0.007
6/9/2012,관악구,58,,0.041,0.039,0.7,0.004
6/9/2012,서초구,57,,0.046,0.034,0.6,0.005
6/9/2012,강남구,53,,0.041,0.038,0.4,0.004
6/9/2012,송파구,45,,0.049,0.029,0.6,0.004
6/9/2012,강동구,50,,0.052,0.027,0.4,0.006
6/8/2012,종로구,60,,0.014,0.043,0.8,0.011
6/8/2012,중구,51,,0.013,0.046,0.6,0.005
6/8/2012,용산구,53,,0.012,0.055,0.6,0.006
6/8/2012,성동구,62,,0.017,0.028,0.5,0.009
6/8/2012,광진구,53,,0.019,0.047,0.7,0.005
6/8/2012,동대문구,63,,0.02,0.05,0.7,0.006
