날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2014-10-08,중랑구,31,17,0.023,0.038,0.5,0.004
2014-10-08,성북구,32,17,0.013,0.039,0.5,0.002
2014-10-08,강북구,33,17,0.016,0.039,0.4,0.005
2014-10-08,노원구,34,15,0.016,0.041,0.4,0.005
2014-10-08,은평구,31,19,0.021,0.04,0.3,0.003
2014-10-08,서대문구,31,16,0.022,0.054,0.6,0.005
2014-10-08,마포구,36,20,0.017,0.051,0.6,0.004
2014-10-08,양천구,35,20,0.016,0.052,0.5,0.005
2014-10-08,강서구,36,21,0.014,0.044,0.5,0.004
2014-10-08,구로구,37,19,0.012,0.049,0.6,0.004
2014-10-08,금천구,30,22,0.012,0.047,0.5,0.006
2014-10-08,영등포구,34,20,0.015,0.044,0.6,0.005
2014-10-08,동작구,32,18,0.014,0.051,0.5,0.007
2014-10-08,관악구,45,20,0.01,0.057,0.8,0.004
2014-10-08,서초구,35,20,0.012,0.046,0.6,0.004
2014-10-08,강남구,32,19,0.013,0.05,0.4,0.004
2014-10-08,송파구,35,20,0.013,0.04,0.6,0.004
2014-10-08,강동구,34,20,0.014,0.036,0.5,0.004
2014-10-07,종로구,28,18,0.015,0.036,0.3,0.005
2014-10-07,중구,29,12,0.016,0.04,0.4,0.005
2014-10-07,용산구,27,15,0.016,0.036,0.3,0.005
2014-10-07,성동구,30,16,0.012,0.036,0.4,0.008
2014-10-07,광진구,29,15,0.019,0.03,0.4,0.005
2014-10-07,동대문구,28,18,0.017,0.037,0.4,0.003
2014-10-07,중랑구,28,15,0.021,0.033,0.5,0.005
2014-10-07,성북구,29,18,0.014,0.03,0.4,0.002
2014-10-07,강북구,26,13,0.017,0.03,0.3,0.004
2014-10-07,도봉구,24,15,0.006,0.024,0.3,0.005
2014-10-07,노원구,29,12,0.018,0.031,0.3,0.005
2014-10-07,은평구,25,15,0.015,0.036,0.5,0.004
2014-10-07,서대문구,27,9,0.017,0.047,0.6,0.005
2014-10-07,마포구,30,17,0.017,0.039,0.5,0.005
2014-10-07,양천구,29,16,0.019,0.038,0.4,0.006
2014-10-07,강서구,27,17,0.016,0.034,0.5,0.005
2014-10-07,구로구,31,17,0.015,0.037,0.5,0.005
2014-10-07,금천구,27,18,0.016,0.037,0.4,0.006
2014-10-07,영등포구,27,16,0.017,0.033,0.5,0.005
2014-10-07,동작구,27,15,0.022,0.036,0.4,0.006
2014-10-07,관악구,38,16,0.015,0.042,0.6,0.004
2014-10-07,서초구,29,16,0.015,0.034,0.4,0.004
2014-10-07,강남구,27,16,0.018,0.037,0.4,0.005
2014-10-07,송파구,28,17,0.016,0.032,0.5,0.004
2014-10-07,강동구,30,17,0.015,0.031,0.4,0.004
2014-10-06,종로구,17,11,0.023,0.024,0.2,0.004
2014-10-06,중구,18,7,0.027,0.025,0.2,0.004
2014-10-06,용산구,19,10,0.022,0.024,0.3,0.004
2014-10-06,성동구,20,11,0.02,0.024,0.3,0.004
2014-10-06,광진구,20,9,0.024,0.022,0.4,0.004
2014-10-06,동대문구,18,11,0.021,0.03,0.3,0.003
2014-10-06,중랑구,19,10,0.025,0.023,0.4,0.004
2014-10-06,성북구,17,8,0.024,0.017,0.3,0.002
2014-10-06,강북구,19,9,0.021,0.022,0.2,0.004
2014-10-06,도봉구,18,11,0.01,0.019,0.3,0.004
2014-10-06,노원구,19,9,0.025,0.019,0.2,0.005
2014-10-06,은평구,16,10,0.022,0.023,0.5,0.003
2014-10-06,서대문구,17,8,0.027,0.029,0.5,0.004
2014-10-06,마포구,19,11,0.024,0.025,0.4,0.003
2014-10-06,양천구,19,12,0.023,0.028,0.3,0.005
2014-10-06,강서구,20,12,0.02,0.024,0.4,0.004
2014-10-06,구로구,21,11,0.018,0.025,0.4,0.004
2014-10-06,금천구,17,12,0.022,0.023,0.3,0.005
2014-10-06,영등포구,19,12,0.021,0.025,0.4,0.004
2014-10-06,동작구,19,11,0.023,0.026,0.3,0.006
2014-10-06,관악구,25,11,0.017,0.031,0.4,0.003
2014-10-06,서초구,20,11,0.019,0.025,0.3,0.003
2014-10-06,강남구,20,12,0.021,0.031,0.3,0.004
2014-10-06,송파구,19,11,0.022,0.023,0.4,0.003
2014-10-06,강동구,24,12,0.02,0.024,0.4,0.003
2014-10-05,종로구,15,9,0.031,0.013,0.2,0.004
2014-10-05,중구,18,7,0.03,0.021,0.1,0.004
2014-10-05,용산구,16,9,0.035,0.011,0.2,0.004
2014-10-05,광진구,18,9,0.034,0.01,0.3,0.003
2014-10-05,동대문구,16,10,0.029,0.018,0.2,0.003
2014-10-05,중랑구,17,9,0.035,0.013,0.3,0.004
2014-10-05,성북구,18,8,0.026,0.014,0.2,0.002
2014-10-05,강북구,18,8,0.024,0.017,0.2,0.004
2014-10-05,도봉구,16,10,0.009,0.016,0.2,0.003
2014-10-05,노원구,17,8,0.031,0.011,0.2,0.004
2014-10-05,은평구,15,9,0.029,0.017,0.4,0.003
2014-10-05,서대문구,15,6,0.038,0.015,0.5,0.004
2014-10-05,마포구,17,9,0.031,0.014,0.3,0.003
2014-10-05,양천구,16,10,0.032,0.016,0.2,0.004
2014-10-05,강서구,17,9,0.027,0.016,0.3,0.004
2014-10-05,구로구,18,9,0.024,0.012,0.3,0.004
2014-10-05,금천구,16,10,0.034,0.009,0.3,0.004
2014-10-05,영등포구,15,9,0.037,0.01,0.3,0.004
2014-10-05,동작구,16,10,0.032,0.014,0.2,0.005
2014-10-05,관악구,19,9,0.023,0.018,0.3,0.003
2014-10-05,서초구,16,9,0.03,0.011,0.2,0.003
2014-10-05,강남구,16,10,0.031,0.016,0.2,0.004
2014-10-05,송파구,16,9,0.032,0.009,0.3,0.003
2014-10-05,강동구,18,9,0.03,0.009,0.3,0.003
2014-10-04,종로구,18,12,0.017,0.023,0.3,0.005
2014-10-04,중구,20,8,0.013,0.031,0.4,0.004
2014-10-04,용산구,19,9,0.022,0.019,0.4,0.004
2014-10-04,광진구,19,10,0.023,0.016,0.5,0.004
2014-10-04,동대문구,20,11,0.017,0.026,0.4,0.003
2014-10-04,중랑구,18,11,0.026,0.017,0.4,0.004
2014-10-04,성북구,20,10,0.015,0.02,0.4,0.003
2014-10-04,강북구,21,10,0.02,0.017,0.3,0.004
2014-10-04,도봉구,20,11,0.007,0.016,0.4,0.003
2014-10-04,노원구,20,9,0.023,0.016,0.3,0.005
2014-10-04,은평구,20,11,0.02,0.023,0.6,0.003
2014-10-04,서대문구,16,10,0.026,0.024,0.5,0.004
2014-10-04,마포구,20,10,0.02,0.024,0.5,0.003
2014-10-04,양천구,19,12,0.019,0.024,0.4,0.004
2014-10-04,강서구,19,10,0.016,0.022,0.5,0.004
2014-10-04,구로구,21,10,0.015,0.023,0.5,0.004
2014-10-04,금천구,18,12,0.022,0.017,0.4,0.005
2014-10-04,영등포구,19,10,0.023,0.019,0.5,0.004
2014-10-04,동작구,18,11,0.019,0.024,0.4,0.006
2014-10-04,관악구,25,11,0.013,0.03,0.6,0.003
2014-10-04,서초구,20,10,0.018,0.019,0.4,0.003
2014-10-04,강남구,18,11,0.017,0.026,0.4,0.004
2014-10-04,송파구,18,10,0.019,0.017,0.5,0.003
2014-10-04,강동구,20,11,0.018,0.017,0.5,0.003
2014-10-03,종로구,20,15,0.023,0.021,0.5,0.005
2014-10-03,중구,21,10,0.026,0.023,0.6,0.004
2014-10-03,용산구,21,13,0.021,0.025,0.6,0.005
2014-10-03,광진구,25,14,0.026,0.021,0.8,0.003
2014-10-03,동대문구,20,14,0.026,0.021,0.6,0.003
2014-10-03,중랑구,20,14,0.031,0.02,0.7,0.005
2014-10-03,성북구,20,11,0.025,0.015,0.6,0.003
2014-10-03,강북구,22,11,0.024,0.017,0.4,0.004
2014-10-03,도봉구,19,13,0.007,0.015,0.6,0.004
2014-10-03,노원구,21,10,0.027,0.017,0.5,0.005
2014-10-03,은평구,21,14,0.023,0.023,0.9,0.004
2014-10-03,서대문구,20,11,0.026,0.031,0.7,0.005
2014-10-03,마포구,22,14,0.025,0.023,0.7,0.004
2014-10-03,양천구,21,14,0.025,0.021,0.6,0.005
2014-10-03,강서구,21,12,0.022,0.019,0.7,0.005
2014-10-03,구로구,23,13,0.02,0.019,0.7,0.005
2014-10-03,금천구,21,16,0.025,0.018,0.6,0.006
2014-10-03,영등포구,23,14,0.027,0.019,0.7,0.005
2014-10-03,동작구,21,14,0.03,0.018,0.5,0.006
2014-10-03,관악구,31,16,0.02,0.025,0.8,0.004
2014-10-03,서초구,22,14,0.021,0.021,0.6,0.004
2014-10-03,강남구,22,16,0.025,0.025,0.6,0.005
2014-10-03,송파구,22,15,0.024,0.022,0.8,0.003
2014-10-03,강동구,24,15,0.023,0.021,0.7,0.004
2014-10-02,종로구,31,18,0.01,0.037,0.4,0.005
2014-10-02,중구,32,12,0.011,0.039,0.5,0.004
2014-10-02,용산구,31,18,0.011,0.036,0.5,0.005
2014-10-02,광진구,36,18,0.011,0.035,0.6,0.004
2014-10-02,동대문구,30,19,0.011,0.037,0.5,0.003
2014-10-02,중랑구,33,17,0.013,0.033,0.5,0.005
2014-10-02,성북구,31,17,0.009,0.03,0.5,0.003
2014-10-02,강북구,30,17,0.012,0.028,0.3,0.005
2014-10-02,도봉구,29,16,0.007,0.024,0.5,0.005
2014-10-02,노원구,32,17,0.013,0.031,0.4,0.005
2014-10-02,은평구,29,17,0.011,0.036,0.7,0.004
2014-10-02,서대문구,31,18,0.015,0.049,0.4,0.005
2014-10-02,마포구,33,18,0.014,0.037,0.5,0.005
2014-10-02,양천구,30,18,0.012,0.036,0.4,0.006
2014-10-02,강서구,30,17,0.013,0.031,0.6,0.006
2014-10-02,구로구,32,17,0.013,0.031,0.5,0.005
2014-10-02,금천구,29,23,0.015,0.028,0.4,0.005
2014-10-02,영등포구,33,18,0.018,0.031,0.7,0.004
2014-10-02,동작구,28,20,0.018,0.028,0.4,0.006
2014-10-02,관악구,37,16,0.014,0.034,0.6,0.004
2014-10-02,서초구,31,18,0.016,0.027,0.4,0.004
2014-10-02,강남구,31,18,0.011,0.037,0.4,0.005
2014-10-02,송파구,29,16,0.009,0.033,0.7,0.004
2014-10-02,강동구,33,19,0.009,0.032,0.5,0.004
2014-10-01,종로구,23,13,0.019,0.025,0.3,0.005
2014-10-01,중구,24,9,0.019,0.022,0.3,0.004
2014-10-01,용산구,24,13,0.019,0.025,0.3,0.005
2014-10-01,광진구,25,11,0.02,0.022,0.4,0.004
2014-10-01,동대문구,24,15,0.02,0.025,0.3,0.003
2014-10-01,중랑구,25,12,0.021,0.023,0.4,0.004
2014-10-01,성북구,24,13,0.015,0.023,0.3,0.002
2014-10-01,강북구,23,11,0.015,0.023,0.3,0.004
2014-10-01,도봉구,22,12,0.019,0.023,0.3,0.004
2014-10-01,노원구,25,11,0.018,0.023,0.3,0.005
2014-10-01,은평구,23,14,0.019,0.03,0.5,0.004
2014-10-01,서대문구,22,13,0.023,0.032,0.3,0.004
2014-10-01,마포구,25,13,0.021,0.023,0.4,0.004
2014-10-01,양천구,22,14,0.02,0.025,0.3,0.005
2014-10-01,강서구,23,14,0.014,0.025,0.4,0.006
2014-10-01,구로구,25,12,0.017,0.022,0.4,0.004
2014-10-01,금천구,22,16,0.021,0.019,0.3,0.005
2014-10-01,영등포구,23,14,0.024,0.021,0.5,0.004
2014-10-01,동작구,24,14,0.022,0.022,0.3,0.006
2014-10-01,관악구,29,12,0.016,0.027,0.4,0.004
2014-10-01,서초구,25,13,0.019,0.019,0.3,0.004
2014-10-01,강남구,24,13,0.017,0.025,0.3,0.004
2014-10-01,송파구,21,12,0.015,0.024,0.4,0.003
2014-10-01,강동구,27,14,0.015,0.022,0.4,0.003
2014-09-30,종로구,18,10,0.016,0.019,0.3,0.005
2014-09-30,중구,21,7,0.013,0.03,0.3,0.003
2014-09-30,용산구,18,8,0.017,0.019,0.3,0.004
2014-09-30,광진구,20,9,0.018,0.017,0.4,0.003
2014-09-30,동대문구,19,11,0.01,0.027,0.4,0.003
2014-09-30,중랑구,17,8,0.018,0.019,0.4,0.004
2014-09-30,성북구,20,11,0.013,0.019,0.3,0.002
2014-09-30,강북구,21,10,0.016,0.017,0.3,0.004
2014-09-30,도봉구,18,7,0.021,0.014,0.3,0.004
2014-09-30,노원구,21,9,0.021,0.014,0.2,0.005
2014-09-30,은평구,17,8,0.017,0.021,0.5,0.003
2014-09-30,서대문구,19,12,0.022,0.023,0.2,0.004
2014-09-30,마포구,21,10,0.017,0.024,0.4,0.003
2014-09-30,양천구,21,13,0.014,0.026,0.4,0.005
2014-09-30,강서구,19,10,0.012,0.028,0.5,0.006
2014-09-30,구로구,22,11,0.015,0.02,0.4,0.004
2014-09-30,금천구,20,17,0.017,0.016,0.4,0.005
2014-09-30,영등포구,20,13,0.02,0.02,0.5,0.004
2014-09-30,동작구,20,14,0.018,0.023,0.3,0.006
2014-09-30,관악구,24,10,0.013,0.027,0.5,0.003
2014-09-30,서초구,19,11,0.016,0.018,0.4,0.003
2014-09-30,강남구,19,11,0.013,0.025,0.3,0.004
2014-09-30,송파구,18,8,0.015,0.02,0.5,0.003
2014-09-30,강동구,19,8,0.015,0.016,0.4,0.003
2014-09-29,종로구,39,23,0.009,0.036,0.3,0.005
2014-09-29,중구,42,15,0.009,0.044,0.5,0.003
2014-09-29,용산구,42,26,0.009,0.037,0.6,0.004
2014-09-29,성동구,43,24,0.007,0.034,0.6,0.008
2014-09-29,광진구,49,26,0.012,0.035,0.7,0.003
2014-09-29,동대문구,42,28,0.004,0.042,0.5,0.003
2014-09-29,중랑구,46,24,0.012,0.034,0.6,0.004
2014-09-29,성북구,41,23,0.009,0.03,0.5,0.002
2014-09-29,강북구,42,26,0.012,0.031,0.4,0.004
2014-09-29,도봉구,39,19,0.018,0.023,0.5,0.004
2014-09-29,노원구,45,27,0.016,0.027,0.4,0.005
2014-09-29,은평구,42,21,0.014,0.031,0.7,0.003
2014-09-29,서대문구,42,22,0.016,0.044,0.4,0.004
2014-09-29,마포구,45,28,0.011,0.04,0.6,0.003
2014-09-29,양천구,45,27,0.008,0.042,0.5,0.005
2014-09-29,강서구,42,25,0.007,0.052,0.7,0.006
2014-09-29,구로구,57,25,0.008,0.038,0.6,0.004
2014-09-29,금천구,41,35,0.01,0.031,0.5,0.006
2014-09-29,영등포구,44,28,0.011,0.036,0.8,0.004
2014-09-29,동작구,43,33,0.012,0.038,0.5,0.007
2014-09-29,관악구,64,21,0.008,0.046,0.7,0.003
2014-09-29,서초구,48,27,0.008,0.036,0.6,0.003
2014-09-29,강남구,47,26,0.008,0.04,0.5,0.004
2014-09-29,송파구,40,23,0.009,0.034,0.7,0.003
2014-09-29,강동구,48,28,0.009,0.032,0.6,0.003
2014-09-28,종로구,38,26,0.015,0.031,0.3,0.005
2014-09-28,중구,39,17,0.015,0.039,0.4,0.004
2014-09-28,용산구,37,24,0.016,0.028,0.5,0.005
2014-09-28,성동구,41,25,0.015,0.026,0.5,0.008
2014-09-28,광진구,45,26,0.018,0.032,0.6,0.003
2014-09-28,동대문구,40,27,0.013,0.034,0.5,0.003
2014-09-28,중랑구,40,24,0.021,0.027,0.5,0.005
2014-09-28,성북구,40,28,0.012,0.028,0.5,0.003
2014-09-28,강북구,40,26,0.013,0.028,0.4,0.004
2014-09-28,도봉구,37,24,0.016,0.025,0.5,0.006
2014-09-28,노원구,43,22,0.016,0.026,0.4,0.005
2014-09-28,은평구,41,23,0.015,0.024,0.7,0.004
2014-09-28,서대문구,38,23,0.019,0.039,0.3,0.005
2014-09-28,마포구,40,24,0.021,0.029,0.5,0.005
2014-09-28,양천구,35,21,0.02,0.025,0.4,0.006
2014-09-28,강서구,33,22,0.019,0.032,0.5,0.007
2014-09-28,구로구,47,22,0.018,0.024,0.5,0.006
2014-09-28,금천구,33,29,0.019,0.022,0.4,0.005
2014-09-28,영등포구,36,23,0.024,0.026,0.6,0.004
2014-09-28,동작구,36,25,0.021,0.024,0.4,0.007
2014-09-28,관악구,48,21,0.017,0.031,0.6,0.005
2014-09-28,서초구,39,24,0.019,0.026,0.4,0.004
2014-09-28,강남구,40,24,0.018,0.031,0.4,0.005
2014-09-28,송파구,40,25,0.016,0.029,0.7,0.004
2014-09-28,강동구,45,27,0.015,0.028,0.5,0.003
2014-09-27,종로구,28,17,0.023,0.031,0.3,0.005
2014-09-27,중구,30,12,0.023,0.036,0.3,0.005
2014-09-27,용산구,29,17,0.022,0.031,0.5,0.005
2014-09-27,성동구,31,17,0.021,0.027,0.4,0.007
2014-09-27,광진구,34,15,0.027,0.029,0.5,0.004
2014-09-27,동대문구,28,18,0.025,0.028,0.4,0.003
2014-09-27,중랑구,31,17,0.027,0.031,0.5,0.005
2014-09-27,성북구,29,14,0.02,0.027,0.4,0.004
2014-09-27,강북구,31,19,0.02,0.026,0.4,0.005
2014-09-27,도봉구,29,17,0.025,0.025,0.5,0.005
2014-09-27,노원구,34,17,0.02,0.03,0.4,0.005
2014-09-27,은평구,31,15,0.021,0.023,0.6,0.004
2014-09-27,서대문구,29,16,0.027,0.038,0.3,0.005
2014-09-27,마포구,28,17,0.029,0.025,0.4,0.005
2014-09-27,양천구,26,17,0.023,0.027,0.4,0.006
2014-09-27,강서구,26,14,0.022,0.038,0.5,0.007
2014-09-27,구로구,35,15,0.024,0.021,0.4,0.005
2014-09-27,금천구,25,20,0.025,0.022,0.4,0.006
2014-09-27,영등포구,27,16,0.031,0.024,0.6,0.005
2014-09-27,동작구,25,18,0.03,0.02,0.3,0.007
2014-09-27,관악구,37,15,0.024,0.026,0.5,0.005
2014-09-27,서초구,27,16,0.029,0.018,0.4,0.005
2014-09-27,강남구,28,17,0.028,0.025,0.3,0.005
2014-09-27,송파구,27,16,0.023,0.028,0.6,0.003
2014-09-27,강동구,32,18,0.019,0.03,0.5,0.003
2014-09-26,종로구,22,14,0.015,0.032,0.3,0.005
2014-09-26,중구,25,10,0.011,0.046,0.4,0.004
2014-09-26,용산구,24,14,0.015,0.031,0.4,0.005
2014-09-26,성동구,23,13,0.015,0.026,0.4,0.006
2014-09-26,광진구,31,11,0.018,0.04,0.6,0.003
2014-09-26,동대문구,23,14,0.013,0.033,0.4,0.003
2014-09-26,중랑구,20,11,0.021,0.025,0.4,0.004
2014-09-26,성북구,23,12,0.013,0.028,0.4,0.002
2014-09-26,강북구,25,15,0.016,0.026,0.3,0.005
2014-09-26,도봉구,23,14,0.016,0.029,0.4,0.005
2014-09-26,노원구,25,12,0.018,0.028,0.3,0.005
2014-09-26,은평구,24,13,0.015,0.024,0.6,0.003
2014-09-26,서대문구,24,12,0.017,0.04,0.4,0.005
2014-09-26,마포구,27,16,0.015,0.036,0.5,0.004
2014-09-26,양천구,27,17,0.013,0.038,0.4,0.005
2014-09-26,강서구,26,15,0.011,0.049,0.6,0.006
2014-09-26,구로구,36,15,0.014,0.032,0.5,0.005
2014-09-26,금천구,28,25,0.016,0.029,0.4,0.006
2014-09-26,영등포구,26,16,0.017,0.032,0.6,0.004
2014-09-26,동작구,28,19,0.017,0.031,0.4,0.007
2014-09-26,관악구,36,16,0.014,0.038,0.6,0.005
2014-09-26,서초구,27,16,0.014,0.031,0.4,0.004
2014-09-26,강남구,23,13,0.013,0.033,0.3,0.004
2014-09-26,송파구,21,12,0.013,0.029,0.6,0.003
2014-09-26,강동구,21,11,0.015,0.023,0.4,0.003
2014-09-25,종로구,19,14,0.022,0.036,0.3,0.006
2014-09-25,중구,22,10,0.019,0.048,0.3,0.005
2014-09-25,용산구,21,12,0.018,0.034,0.4,0.005
2014-09-25,성동구,21,12,0.013,0.037,0.4,0.005
2014-09-25,광진구,13,8,0.011,0.027,0.5,0.003
2014-09-25,동대문구,20,12,0.02,0.037,0.4,0.003
2014-09-25,중랑구,19,12,0.023,0.032,0.4,0.005
2014-09-25,성북구,18,10,0.019,0.029,0.3,0.003
2014-09-25,강북구,19,12,0.02,0.03,0.3,0.005
2014-09-25,도봉구,17,12,0.026,0.029,0.4,0.005
2014-09-25,노원구,19,10,0.021,0.031,0.3,0.005
2014-09-25,은평구,22,12,0.022,0.029,0.5,0.004
2014-09-25,서대문구,20,12,0.031,0.038,0.3,0.006
2014-09-25,마포구,25,15,0.022,0.039,0.5,0.005
2014-09-25,양천구,24,16,0.022,0.04,0.4,0.006
2014-09-25,강서구,24,16,0.021,0.049,0.5,0.007
2014-09-25,구로구,32,14,0.014,0.042,0.5,0.005
2014-09-25,금천구,21,16,0.019,0.031,0.4,0.006
2014-09-25,영등포구,25,16,0.022,0.037,0.6,0.004
2014-09-25,동작구,20,12,0.019,0.036,0.4,0.007
2014-09-25,관악구,28,13,0.014,0.047,0.6,0.005
2014-09-25,서초구,22,12,0.018,0.033,0.4,0.005
2014-09-25,강남구,20,12,0.016,0.04,0.4,0.005
2014-09-25,송파구,17,10,0.019,0.03,0.5,0.003
2014-09-25,강동구,18,10,0.017,0.028,0.4,0.003
2014-09-24,종로구,14,10,0.02,0.026,0.2,0.005
2014-09-24,중구,18,7,0.016,0.038,0.3,0.003
2014-09-24,용산구,15,10,0.009,0.03,0.4,0.005
2014-09-24,성동구,17,11,0.018,0.022,0.3,0.006
2014-09-24,광진구,16,9,0.023,0.023,0.5,0.003
2014-09-24,동대문구,17,11,0.014,0.033,0.4,0.003
2014-09-24,중랑구,17,10,0.025,0.021,0.3,0.004
2014-09-24,성북구,17,8,0.017,0.023,0.3,0.002
2014-09-24,강북구,17,10,0.015,0.026,0.3,0.004
2014-09-24,도봉구,14,10,0.021,0.025,0.4,0.004
2014-09-24,노원구,17,9,0.022,0.022,0.2,0.005
2014-09-24,은평구,17,9,0.02,0.025,0.5,0.003
2014-09-24,서대문구,14,8,0.03,0.024,0.3,0.004
2014-09-24,마포구,17,10,0.022,0.025,0.4,0.003
2014-09-24,양천구,17,12,0.018,0.031,0.3,0.005
2014-09-24,강서구,17,11,0.017,0.038,0.4,0.006
2014-09-24,구로구,21,10,0.017,0.028,0.4,0.004
2014-09-24,금천구,15,12,0.021,0.019,0.3,0.005
2014-09-24,영등포구,18,10,0.021,0.026,0.5,0.004
2014-09-24,동작구,16,7,0.011,0.035,0.3,0.007
2014-09-24,관악구,20,10,0.016,0.032,0.4,0.004
2014-09-24,서초구,17,10,0.018,0.024,0.3,0.003
2014-09-24,강남구,16,11,0.016,0.03,0.3,0.004
2014-09-24,송파구,14,9,0.02,0.023,0.5,0.003
2014-09-24,강동구,16,10,0.016,0.02,0.3,0.003
2014-09-23,종로구,20,14,0.025,0.03,0.2,0.004
2014-09-23,중구,24,10,0.016,0.05,0.3,0.004
2014-09-23,용산구,22,13,0.019,0.024,0.3,0.005
2014-09-23,성동구,24,14,0.022,0.023,0.3,0.005
2014-09-23,광진구,24,11,0.028,0.027,0.6,0.003
2014-09-23,동대문구,22,14,0.021,0.035,0.3,0.003
2014-09-23,중랑구,24,13,0.03,0.026,0.4,0.004
2014-09-23,성북구,22,12,0.018,0.03,0.3,0.002
2014-09-23,강북구,21,10,0.02,0.029,0.3,0.004
2014-09-23,도봉구,20,14,0.027,0.028,0.4,0.005
2014-09-23,노원구,22,11,0.024,0.03,0.3,0.005
2014-09-23,은평구,20,12,0.027,0.032,0.4,0.003
2014-09-23,서대문구,19,9,0.034,0.023,0.2,0.004
2014-09-23,마포구,24,14,0.023,0.033,0.4,0.004
2014-09-23,양천구,22,14,0.023,0.038,0.4,0.005
2014-09-23,강서구,21,12,0.02,0.049,0.5,0.006
2014-09-23,구로구,23,13,0.016,0.027,0.4,0.004
2014-09-23,금천구,22,15,0.017,0.039,0.4,0.006
2014-09-23,영등포구,23,14,0.022,0.032,0.5,0.004
2014-09-23,동작구,24,14,0.017,0.033,0.3,0.006
2014-09-23,관악구,29,14,0.019,0.043,0.5,0.004
2014-09-23,서초구,23,13,0.021,0.032,0.4,0.003
2014-09-23,강남구,24,14,0.018,0.038,0.3,0.004
2014-09-23,송파구,23,14,0.02,0.033,0.5,0.003
2014-09-23,강동구,26,15,0.02,0.026,0.4,0.003
2014-09-22,종로구,25,18,0.021,0.037,0.3,0.005
2014-09-22,중구,28,14,0.017,0.05,0.4,0.004
2014-09-22,용산구,25,16,0.027,0.027,0.3,0.005
2014-09-22,성동구,27,17,0.022,0.02,0.4,0.002
2014-09-22,광진구,28,14,0.028,0.028,0.6,0.003
2014-09-22,동대문구,26,19,0.02,0.039,0.4,0.003
2014-09-22,중랑구,26,15,0.031,0.027,0.4,0.004
2014-09-22,성북구,28,17,0.017,0.033,0.5,0.003
2014-09-22,강북구,28,16,0.02,0.031,0.3,0.005
2014-09-22,도봉구,25,16,0.026,0.035,0.4,0.005
2014-09-22,노원구,29,14,0.022,0.033,0.3,0.005
2014-09-22,은평구,25,15,0.023,0.038,0.5,0.004
2014-09-22,서대문구,24,13,0.035,0.023,0.4,0.004
2014-09-22,마포구,28,18,0.023,0.039,0.5,0.004
2014-09-22,양천구,27,17,0.022,0.044,0.4,0.005
2014-09-22,강서구,26,16,0.019,0.053,0.6,0.007
2014-09-22,구로구,28,17,0.019,0.035,0.5,0.004
2014-09-22,금천구,26,20,0.007,0.042,0.5,0.006
2014-09-22,영등포구,26,17,0.025,0.035,0.6,0.004
2014-09-22,동작구,25,17,0.019,0.042,0.4,0.006
2014-09-22,관악구,34,17,0.017,0.047,0.6,0.004
2014-09-22,서초구,26,17,0.021,0.032,0.5,0.004
2014-09-22,강남구,25,17,0.021,0.035,0.3,0.005
2014-09-22,송파구,26,17,0.021,0.032,0.5,0.003
2014-09-22,강동구,29,17,0.019,0.026,0.4,0.003
2014-09-21,종로구,28,19,0.019,0.038,0.2,0.006
2014-09-21,중구,30,15,0.016,0.048,0.3,0.005
2014-09-21,용산구,26,17,0.019,0.033,0.4,0.005
2014-09-21,성동구,31,18,0.016,0.015,0.4,0.001
2014-09-21,광진구,30,15,0.02,0.034,0.6,0.004
2014-09-21,동대문구,29,19,0.015,0.042,0.4,0.003
2014-09-21,중랑구,28,16,0.025,0.029,0.4,0.005
2014-09-21,성북구,27,17,0.015,0.034,0.4,0.003
2014-09-21,강북구,30,18,0.016,0.035,0.4,0.005
2014-09-21,도봉구,26,18,0.024,0.036,0.4,0.006
2014-09-21,노원구,31,15,0.022,0.033,0.4,0.006
2014-09-21,은평구,26,15,0.023,0.051,0.5,0.005
2014-09-21,서대문구,28,14,0.022,0.028,0.4,0.004
2014-09-21,마포구,28,18,0.022,0.038,0.5,0.005
2014-09-21,양천구,27,19,0.025,0.036,0.4,0.007
2014-09-21,강서구,27,17,0.022,0.047,0.5,0.007
2014-09-21,구로구,29,16,0.02,0.032,0.4,0.006
2014-09-21,금천구,28,21,0.02,0.034,0.4,0.006
2014-09-21,영등포구,32,18,0.023,0.036,0.5,0.005
2014-09-21,동작구,24,15,0.021,0.038,0.4,0.007
2014-09-21,관악구,38,18,0.02,0.042,0.5,0.006
2014-09-21,서초구,29,17,0.018,0.036,0.5,0.005
2014-09-21,강남구,29,19,0.015,0.04,0.4,0.006
2014-09-21,송파구,29,18,0.016,0.036,0.6,0.004
2014-09-21,강동구,30,18,0.016,0.029,0.4,0.004
2014-09-20,종로구,28,18,0.027,0.037,0.3,0.005
2014-09-20,중구,31,13,0.022,0.051,0.3,0.004
2014-09-20,용산구,30,17,0.017,0.037,0.4,0.005
2014-09-20,성동구,33,19,0.018,0.022,0.4,0.002
2014-09-20,광진구,29,13,0.023,0.036,0.6,0.003
2014-09-20,동대문구,28,18,0.024,0.04,0.4,0.003
2014-09-20,중랑구,26,14,0.028,0.033,0.4,0.005
2014-09-20,성북구,28,16,0.021,0.035,0.4,0.002
2014-09-20,강북구,29,15,0.024,0.034,0.3,0.005
2014-09-20,도봉구,27,17,0.033,0.037,0.4,0.005
